Date,Description,Amount,Transaction Type,Category,Account Name
10-12-2020,StandUp show,63.89,debit,Entertainment,Credit Card
10-13-2020,Monthly direct deposit - Salary,6000.0,credit,Salary,Savings
10-13-2020,Credit Transaction,3.84,credit,Cashback Rewards,Savings
10-13-2020,Trader Joes,193.06,debit,Grocery shopping,Credit Card
10-14-2020,Lyft,27.49,debit,Travel expenses,Credit Card
10-15-2020,StandUp show,57.72,debit,Entertainment,Credit Card
10-15-2020,Dominos,30.73,debit,Restaurants,Credit Card
10-15-2020,Boston Shawarma,70.79,debit,Restaurants,Credit Card
10-16-2020,Trader Joes,194.57,debit,Grocery shopping,Credit Card
10-16-2020,Ice skating,52.93,debit,Entertainment,Credit Card
10-18-2020,Uber,12.31,debit,Travel expenses,Credit Card
10-18-2020,MBTA,14.65,debit,Travel expenses,Credit Card
10-18-2020,Lyft,10.85,debit,Travel expenses,Credit Card
10-19-2020,MBTA,29.64,debit,Travel expenses,Credit Card
10-20-2020,MBTA,13.82,debit,Travel expenses,Credit Card
10-20-2020,Lyft,23.15,debit,Travel expenses,Credit Card
10-21-2020,Credit Transaction,6.55,credit,Cashback Rewards,Savings
10-23-2020,StandUp show,23.58,debit,Entertainment,Credit Card
10-23-2020,Karaoke,26.86,debit,Entertainment,Credit Card
10-24-2020,Dominos,56.64,debit,Restaurants,Credit Card
10-24-2020,MBTA,16.03,debit,Travel expenses,Credit Card
10-24-2020,Lyft,19.38,debit,Travel expenses,Credit Card
10-24-2020,Boston Shawarma,60.33,debit,Restaurants,Credit Card
10-24-2020,Boston Halal,42.83,debit,Restaurants,Credit Card
10-25-2020,Lyft,18.83,debit,Travel expenses,Credit Card
10-27-2020,Mama-cita,74.3,debit,Restaurants,Credit Card
10-27-2020,Credit Transaction,12.25,credit,Cashback Rewards,Savings
10-27-2020,Uber,17.56,debit,Travel expenses,Credit Card
10-28-2020,Mama-cita,55.22,debit,Restaurants,Credit Card
10-29-2020,Ice skating,30.36,debit,Entertainment,Credit Card
10-29-2020,StandUp show,24.59,debit,Entertainment,Credit Card
10-30-2020,StandUp show,51.1,debit,Entertainment,Credit Card
10-31-2020,Boston Shawarma,68.5,debit,Restaurants,Credit Card
11-01-2020,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
11-01-2020,Eversource Electricity,67.64,debit,Utilities,Checking
11-01-2020,National Grid Gas,76.86,debit,Utilities,Checking
11-01-2020,Heating fuel,202.35,debit,Utilities,Checking
11-01-2020,MBTA,10.17,debit,Travel expenses,Credit Card
11-02-2020,Stop and Shop,179.4,debit,Grocery shopping,Credit Card
11-02-2020,StandUp show,41.57,debit,Entertainment,Credit Card
11-02-2020,MBTA,11.19,debit,Travel expenses,Credit Card
11-04-2020,StandUp show,21.33,debit,Entertainment,Credit Card
11-04-2020,Uber,13.44,debit,Travel expenses,Credit Card
11-04-2020,AMC Boston,44.35,debit,Entertainment,Credit Card
11-05-2020,Mall,60.65,debit,Shopping,Credit Card
11-05-2020,Lyft,15.66,debit,Travel expenses,Credit Card
11-06-2020,Credit Transaction,173.87,credit,Dividends,Savings
11-06-2020,Boston Shawarma,68.78,debit,Restaurants,Credit Card
11-06-2020,Stop and Shop,155.23,debit,Grocery shopping,Credit Card
11-07-2020,Ice skating,62.58,debit,Entertainment,Credit Card
11-08-2020,Credit Transaction,128.1,credit,Dividends,Savings
11-08-2020,Lyft,13.54,debit,Travel expenses,Credit Card
11-09-2020,Boston Halal,26.59,debit,Restaurants,Credit Card
11-09-2020,Mall,74.27,debit,Shopping,Credit Card
11-09-2020,MBTA,11.9,debit,Travel expenses,Credit Card
11-10-2020,Lyft,29.26,debit,Travel expenses,Credit Card
11-10-2020,MBTA,18.59,debit,Travel expenses,Credit Card
11-10-2020,Dominos,26.97,debit,Restaurants,Credit Card
11-10-2020,Temu,25.9,debit,Shopping,Credit Card
11-10-2020,Mama-cita,36.51,debit,Restaurants,Credit Card
11-11-2020,Amazon,63.58,debit,Shopping,Credit Card
11-12-2020,Credit Transaction,10.76,credit,Cashback Rewards,Savings
11-12-2020,Credit Transaction,14.79,credit,Cashback Rewards,Savings
11-13-2020,Ace Hardware,184.32,debit,Grocery shopping,Credit Card
11-13-2020,AMC Boston,25.8,debit,Entertainment,Credit Card
11-13-2020,StandUp show,31.88,debit,Entertainment,Credit Card
11-13-2020,Monthly direct deposit - Salary,6240.0,credit,Salary,Savings
11-14-2020,Credit Transaction,15.88,credit,Cashback Rewards,Savings
11-14-2020,Lyft,20.41,debit,Travel expenses,Credit Card
11-14-2020,Ace Hardware,199.35,debit,Grocery shopping,Credit Card
11-14-2020,Uber,23.87,debit,Travel expenses,Credit Card
11-15-2020,Mall,73.48,debit,Shopping,Credit Card
11-15-2020,Amazon,63.91,debit,Shopping,Credit Card
11-16-2020,Lyft,16.19,debit,Travel expenses,Credit Card
11-16-2020,MBTA,22.82,debit,Travel expenses,Credit Card
11-16-2020,Boston Halal,60.34,debit,Restaurants,Credit Card
11-17-2020,Karaoke,59.3,debit,Entertainment,Credit Card
11-17-2020,Lyft,23.82,debit,Travel expenses,Credit Card
11-18-2020,Credit Transaction,187.17,credit,Dividends,Savings
11-18-2020,AMC Boston,22.6,debit,Entertainment,Credit Card
11-18-2020,Boston Halal,74.45,debit,Restaurants,Credit Card
11-19-2020,Ace Hardware,178.03,debit,Grocery shopping,Credit Card
11-22-2020,Uber,27.33,debit,Travel expenses,Credit Card
11-23-2020,Dominos,58.53,debit,Restaurants,Credit Card
11-24-2020,Uber,26.31,debit,Travel expenses,Credit Card
11-26-2020,MBTA,27.05,debit,Travel expenses,Credit Card
11-30-2020,AMC Boston,31.48,debit,Entertainment,Credit Card
11-30-2020,Market Basket,179.42,debit,Grocery shopping,Credit Card
11-30-2020,StandUp show,67.49,debit,Entertainment,Credit Card
12-01-2020,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
12-01-2020,Eversource Electricity,66.47,debit,Utilities,Checking
12-01-2020,National Grid Gas,72.61,debit,Utilities,Checking
12-01-2020,Heating fuel,244.11,debit,Utilities,Checking
12-01-2020,Uber,23.46,debit,Travel expenses,Credit Card
12-02-2020,Amazon,63.18,debit,Shopping,Credit Card
12-04-2020,Stop and Shop,201.48,debit,Grocery shopping,Credit Card
12-04-2020,Dominos,65.69,debit,Restaurants,Credit Card
12-04-2020,Credit Transaction,12.27,credit,Cashback Rewards,Savings
12-05-2020,Uber,20.89,debit,Travel expenses,Credit Card
12-06-2020,Lyft,14.43,debit,Travel expenses,Credit Card
12-06-2020,Amazon,44.2,debit,Shopping,Credit Card
12-06-2020,Karaoke,34.16,debit,Entertainment,Credit Card
12-06-2020,Mall,56.32,debit,Shopping,Credit Card
12-07-2020,MBTA,10.86,debit,Travel expenses,Credit Card
12-08-2020,MBTA,20.92,debit,Travel expenses,Credit Card
12-08-2020,Mama-cita,45.99,debit,Restaurants,Credit Card
12-08-2020,Boston Halal,25.3,debit,Restaurants,Credit Card
12-08-2020,Karaoke,28.15,debit,Entertainment,Credit Card
12-09-2020,Uber,24.79,debit,Travel expenses,Credit Card
12-09-2020,Lyft,22.29,debit,Travel expenses,Credit Card
12-09-2020,MBTA,26.02,debit,Travel expenses,Credit Card
12-10-2020,Credit Transaction,18.12,credit,Cashback Rewards,Savings
12-12-2020,Uber,29.44,debit,Travel expenses,Credit Card
12-12-2020,Lyft,25.46,debit,Travel expenses,Credit Card
12-13-2020,StandUp show,30.83,debit,Entertainment,Credit Card
12-13-2020,Monthly direct deposit - Salary,6240.0,credit,Salary,Savings
12-15-2020,MBTA,18.67,debit,Travel expenses,Credit Card
12-15-2020,Mall,38.59,debit,Shopping,Credit Card
12-15-2020,Uber,22.3,debit,Travel expenses,Credit Card
12-15-2020,Lyft,29.08,debit,Travel expenses,Credit Card
12-16-2020,Amazon,72.6,debit,Shopping,Credit Card
12-16-2020,MBTA,25.26,debit,Travel expenses,Credit Card
12-17-2020,Dominos,72.26,debit,Restaurants,Credit Card
12-17-2020,Ace Hardware,212.73,debit,Grocery shopping,Credit Card
12-17-2020,Boston Shawarma,37.96,debit,Restaurants,Credit Card
12-17-2020,Karaoke,41.87,debit,Entertainment,Credit Card
12-17-2020,MBTA,16.72,debit,Travel expenses,Credit Card
12-19-2020,Ace Hardware,213.91,debit,Grocery shopping,Credit Card
12-19-2020,StandUp show,25.21,debit,Entertainment,Credit Card
12-20-2020,Mall,36.18,debit,Shopping,Credit Card
12-21-2020,Temu,32.64,debit,Shopping,Credit Card
12-24-2020,Lyft,12.64,debit,Travel expenses,Credit Card
12-26-2020,Boston Shawarma,26.84,debit,Restaurants,Credit Card
12-26-2020,StandUp show,46.83,debit,Entertainment,Credit Card
12-26-2020,Boston Halal,78.68,debit,Restaurants,Credit Card
12-28-2020,Ace Hardware,231.43,debit,Grocery shopping,Credit Card
12-28-2020,AMC Boston,69.45,debit,Entertainment,Credit Card
12-28-2020,Market Basket,153.7,debit,Grocery shopping,Credit Card
12-28-2020,Lyft,24.15,debit,Travel expenses,Credit Card
12-29-2020,Mama-cita,63.24,debit,Restaurants,Credit Card
12-30-2020,Dominos,28.76,debit,Restaurants,Credit Card
12-31-2020,Uber,21.35,debit,Travel expenses,Credit Card
12-31-2020,Lyft,11.65,debit,Travel expenses,Credit Card
01-01-2021,Boston Halal,27.92,debit,Restaurants,Credit Card
01-01-2021,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
01-01-2021,Eversource Electricity,70.99,debit,Utilities,Checking
01-01-2021,National Grid Gas,57.12,debit,Utilities,Checking
01-01-2021,Heating fuel,178.86,debit,Utilities,Checking
01-01-2021,Uber,18.3,debit,Travel expenses,Credit Card
01-02-2021,Uber,21.62,debit,Travel expenses,Credit Card
01-03-2021,Uber,28.24,debit,Travel expenses,Credit Card
01-03-2021,Ace Hardware,157.11,debit,Grocery shopping,Credit Card
01-04-2021,Credit Transaction,10.26,credit,Cashback Rewards,Savings
01-06-2021,Mama-cita,43.35,debit,Restaurants,Credit Card
01-06-2021,Ace Hardware,188.95,debit,Grocery shopping,Credit Card
01-06-2021,Mall,40.68,debit,Shopping,Credit Card
01-06-2021,AMC Boston,40.89,debit,Entertainment,Credit Card
01-07-2021,Credit Transaction,3.2,credit,Cashback Rewards,Savings
01-07-2021,Trader Joes,204.6,debit,Grocery shopping,Credit Card
01-07-2021,MBTA,24.46,debit,Travel expenses,Credit Card
01-07-2021,Ace Hardware,198.56,debit,Grocery shopping,Credit Card
01-07-2021,Boston Shawarma,36.31,debit,Restaurants,Credit Card
01-08-2021,Boston Shawarma,67.15,debit,Restaurants,Credit Card
01-08-2021,Lyft,20.7,debit,Travel expenses,Credit Card
01-09-2021,Uber,29.57,debit,Travel expenses,Credit Card
01-10-2021,Boston Shawarma,34.96,debit,Restaurants,Credit Card
01-11-2021,Ace Hardware,186.4,debit,Grocery shopping,Credit Card
01-11-2021,Uber,22.16,debit,Travel expenses,Credit Card
01-11-2021,Stop and Shop,221.19,debit,Grocery shopping,Credit Card
01-12-2021,Temu,64.97,debit,Shopping,Credit Card
01-13-2021,Monthly direct deposit - Salary,6240.0,credit,Salary,Savings
01-13-2021,Credit Transaction,11.51,credit,Cashback Rewards,Savings
01-15-2021,Lyft,11.26,debit,Travel expenses,Credit Card
01-16-2021,Credit Transaction,78.64,credit,Dividends,Savings
01-16-2021,Boston Shawarma,79.26,debit,Restaurants,Credit Card
01-16-2021,Amazon,43.76,debit,Shopping,Credit Card
01-16-2021,Mall,33.34,debit,Shopping,Credit Card
01-18-2021,Mama-cita,31.98,debit,Restaurants,Credit Card
01-19-2021,Market Basket,174.34,debit,Grocery shopping,Credit Card
01-19-2021,Uber,29.47,debit,Travel expenses,Credit Card
01-21-2021,Dominos,66.42,debit,Restaurants,Credit Card
01-21-2021,Credit Transaction,5.28,credit,Cashback Rewards,Savings
01-23-2021,Market Basket,238.53,debit,Grocery shopping,Credit Card
01-23-2021,Dominos,76.74,debit,Restaurants,Credit Card
01-27-2021,Lyft,14.84,debit,Travel expenses,Credit Card
01-28-2021,Ice skating,52.09,debit,Entertainment,Credit Card
01-29-2021,Ice skating,29.91,debit,Entertainment,Credit Card
02-01-2021,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
02-01-2021,Eversource Electricity,53.19,debit,Utilities,Checking
02-01-2021,National Grid Gas,55.51,debit,Utilities,Checking
02-01-2021,Heating fuel,230.28,debit,Utilities,Checking
02-02-2021,Stop and Shop,211.12,debit,Grocery shopping,Credit Card
02-02-2021,Temu,49.65,debit,Shopping,Credit Card
02-03-2021,Dominos,56.59,debit,Restaurants,Credit Card
02-04-2021,Lyft,11.46,debit,Travel expenses,Credit Card
02-05-2021,Uber,13.28,debit,Travel expenses,Credit Card
02-06-2021,AMC Boston,53.19,debit,Entertainment,Credit Card
02-08-2021,Dominos,71.86,debit,Restaurants,Credit Card
02-09-2021,Stop and Shop,237.38,debit,Grocery shopping,Credit Card
02-09-2021,Credit Transaction,7.84,credit,Cashback Rewards,Savings
02-10-2021,AMC Boston,39.24,debit,Entertainment,Credit Card
02-10-2021,Market Basket,181.43,debit,Grocery shopping,Credit Card
02-11-2021,Trader Joes,170.82,debit,Grocery shopping,Credit Card
02-13-2021,Uber,12.49,debit,Travel expenses,Credit Card
02-13-2021,Monthly direct deposit - Salary,6240.0,credit,Salary,Savings
02-14-2021,Stop and Shop,202.9,debit,Grocery shopping,Credit Card
02-14-2021,Credit Transaction,10.66,credit,Cashback Rewards,Savings
02-16-2021,Credit Transaction,10.14,credit,Cashback Rewards,Savings
02-16-2021,Dominos,25.97,debit,Restaurants,Credit Card
02-17-2021,Trader Joes,253.88,debit,Grocery shopping,Credit Card
02-17-2021,Mama-cita,39.76,debit,Restaurants,Credit Card
02-18-2021,Credit Transaction,16.28,credit,Cashback Rewards,Savings
02-20-2021,Temu,30.75,debit,Shopping,Credit Card
02-21-2021,MBTA,24.67,debit,Travel expenses,Credit Card
02-21-2021,Mama-cita,30.08,debit,Restaurants,Credit Card
02-21-2021,Uber,19.13,debit,Travel expenses,Credit Card
02-21-2021,Boston Halal,43.04,debit,Restaurants,Credit Card
02-22-2021,Boston Shawarma,54.5,debit,Restaurants,Credit Card
02-22-2021,Trader Joes,165.3,debit,Grocery shopping,Credit Card
02-23-2021,Lyft,28.34,debit,Travel expenses,Credit Card
02-23-2021,Karaoke,55.42,debit,Entertainment,Credit Card
02-24-2021,Karaoke,62.12,debit,Entertainment,Credit Card
02-24-2021,Uber,13.27,debit,Travel expenses,Credit Card
02-24-2021,Boston Shawarma,62.35,debit,Restaurants,Credit Card
02-24-2021,Trader Joes,212.06,debit,Grocery shopping,Credit Card
02-25-2021,Credit Transaction,111.71,credit,Dividends,Savings
02-28-2021,Mall,45.49,debit,Shopping,Credit Card
02-28-2021,Temu,44.57,debit,Shopping,Credit Card
03-01-2021,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
03-01-2021,Eversource Electricity,69.95,debit,Utilities,Checking
03-01-2021,National Grid Gas,58.89,debit,Utilities,Checking
03-01-2021,Heating fuel,241.22,debit,Utilities,Checking
03-01-2021,Temu,50.82,debit,Shopping,Credit Card
03-02-2021,Karaoke,65.47,debit,Entertainment,Credit Card
03-02-2021,StandUp show,42.94,debit,Entertainment,Credit Card
03-03-2021,Dominos,56.42,debit,Restaurants,Credit Card
03-05-2021,Credit Transaction,18.92,credit,Cashback Rewards,Savings
03-05-2021,Boston Halal,73.92,debit,Restaurants,Credit Card
03-05-2021,Stop and Shop,181.95,debit,Grocery shopping,Credit Card
03-05-2021,Boston Shawarma,41.17,debit,Restaurants,Credit Card
03-05-2021,Uber,25.93,debit,Travel expenses,Credit Card
03-06-2021,Amazon,53.03,debit,Shopping,Credit Card
03-07-2021,Trader Joes,213.32,debit,Grocery shopping,Credit Card
03-09-2021,Karaoke,33.96,debit,Entertainment,Credit Card
03-09-2021,Credit Transaction,12.66,credit,Cashback Rewards,Savings
03-11-2021,Boston Halal,39.62,debit,Restaurants,Credit Card
03-11-2021,Lyft,22.2,debit,Travel expenses,Credit Card
03-12-2021,AMC Boston,70.09,debit,Entertainment,Credit Card
03-12-2021,Credit Transaction,11.06,credit,Cashback Rewards,Savings
03-13-2021,Monthly direct deposit - Salary,6240.0,credit,Salary,Savings
03-13-2021,Boston Halal,61.74,debit,Restaurants,Credit Card
03-13-2021,Boston Shawarma,26.16,debit,Restaurants,Credit Card
03-13-2021,Dominos,29.17,debit,Restaurants,Credit Card
03-14-2021,StandUp show,34.71,debit,Entertainment,Credit Card
03-14-2021,Uber,20.49,debit,Travel expenses,Credit Card
03-16-2021,Lyft,19.15,debit,Travel expenses,Credit Card
03-16-2021,MBTA,28.78,debit,Travel expenses,Credit Card
03-17-2021,Stop and Shop,206.07,debit,Grocery shopping,Credit Card
03-17-2021,Trader Joes,217.01,debit,Grocery shopping,Credit Card
03-17-2021,Market Basket,164.53,debit,Grocery shopping,Credit Card
03-18-2021,Lyft,23.85,debit,Travel expenses,Credit Card
03-18-2021,Mall,63.62,debit,Shopping,Credit Card
03-20-2021,Amazon,71.38,debit,Shopping,Credit Card
03-20-2021,Dominos,46.94,debit,Restaurants,Credit Card
03-22-2021,Credit Transaction,52.4,credit,Dividends,Savings
03-23-2021,Stop and Shop,212.67,debit,Grocery shopping,Credit Card
03-24-2021,Credit Transaction,6.46,credit,Cashback Rewards,Savings
03-25-2021,Uber,13.62,debit,Travel expenses,Credit Card
03-26-2021,Temu,58.39,debit,Shopping,Credit Card
03-27-2021,Karaoke,54.37,debit,Entertainment,Credit Card
03-29-2021,Temu,42.66,debit,Shopping,Credit Card
03-30-2021,Mama-cita,66.7,debit,Restaurants,Credit Card
03-30-2021,Credit Transaction,14.55,credit,Cashback Rewards,Savings
03-31-2021,StandUp show,30.13,debit,Entertainment,Credit Card
03-31-2021,Karaoke,22.54,debit,Entertainment,Credit Card
04-01-2021,Mama-cita,60.81,debit,Restaurants,Credit Card
04-01-2021,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
04-01-2021,Eversource Electricity,79.01,debit,Utilities,Checking
04-01-2021,National Grid Gas,60.69,debit,Utilities,Checking
04-01-2021,Heating fuel,213.94,debit,Utilities,Checking
04-01-2021,Mall,22.56,debit,Shopping,Credit Card
04-04-2021,Lyft,12.13,debit,Travel expenses,Credit Card
04-04-2021,Mama-cita,51.81,debit,Restaurants,Credit Card
04-05-2021,MBTA,15.94,debit,Travel expenses,Credit Card
04-05-2021,Stop and Shop,258.47,debit,Grocery shopping,Credit Card
04-09-2021,Credit Transaction,182.31,credit,Dividends,Savings
04-09-2021,Dominos,39.58,debit,Restaurants,Credit Card
04-10-2021,Dominos,35.55,debit,Restaurants,Credit Card
04-11-2021,Market Basket,196.96,debit,Grocery shopping,Credit Card
04-11-2021,Uber,29.12,debit,Travel expenses,Credit Card
04-13-2021,Monthly direct deposit - Salary,6240.0,credit,Salary,Savings
04-16-2021,StandUp show,70.76,debit,Entertainment,Credit Card
04-17-2021,Lyft,28.55,debit,Travel expenses,Credit Card
04-17-2021,Credit Transaction,83.93,credit,Dividends,Savings
04-18-2021,StandUp show,40.52,debit,Entertainment,Credit Card
04-18-2021,Lyft,13.59,debit,Travel expenses,Credit Card
04-18-2021,Credit Transaction,101.15,credit,Dividends,Savings
04-19-2021,Mall,43.7,debit,Shopping,Credit Card
04-20-2021,Credit Transaction,193.62,credit,Dividends,Savings
04-20-2021,Stop and Shop,222.03,debit,Grocery shopping,Credit Card
04-20-2021,Boston Halal,63.66,debit,Restaurants,Credit Card
04-21-2021,Ice skating,72.73,debit,Entertainment,Credit Card
04-21-2021,Mama-cita,62.61,debit,Restaurants,Credit Card
04-23-2021,Stop and Shop,248.75,debit,Grocery shopping,Credit Card
04-23-2021,Amazon,71.75,debit,Shopping,Credit Card
04-23-2021,Trader Joes,235.35,debit,Grocery shopping,Credit Card
04-26-2021,StandUp show,32.51,debit,Entertainment,Credit Card
04-27-2021,Boston Shawarma,41.72,debit,Restaurants,Credit Card
04-28-2021,Credit Transaction,107.41,credit,Dividends,Savings
04-29-2021,AMC Boston,40.74,debit,Entertainment,Credit Card
04-29-2021,Mall,53.75,debit,Shopping,Credit Card
04-30-2021,MBTA,27.22,debit,Travel expenses,Credit Card
04-30-2021,Ace Hardware,170.69,debit,Grocery shopping,Credit Card
04-30-2021,Trader Joes,245.86,debit,Grocery shopping,Credit Card
05-01-2021,Boston Halal,65.0,debit,Restaurants,Credit Card
05-01-2021,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
05-01-2021,Eversource Electricity,50.88,debit,Utilities,Checking
05-01-2021,National Grid Gas,60.74,debit,Utilities,Checking
05-01-2021,StandUp show,23.03,debit,Entertainment,Credit Card
05-02-2021,Boston Halal,67.42,debit,Restaurants,Credit Card
05-02-2021,Temu,23.06,debit,Shopping,Credit Card
05-03-2021,Mall,24.08,debit,Shopping,Credit Card
05-04-2021,Ace Hardware,173.02,debit,Grocery shopping,Credit Card
05-07-2021,StandUp show,54.42,debit,Entertainment,Credit Card
05-08-2021,Credit Transaction,8.45,credit,Cashback Rewards,Savings
05-08-2021,Temu,29.34,debit,Shopping,Credit Card
05-08-2021,Boston Shawarma,78.22,debit,Restaurants,Credit Card
05-09-2021,StandUp show,56.4,debit,Entertainment,Credit Card
05-09-2021,Karaoke,70.29,debit,Entertainment,Credit Card
05-09-2021,Mama-cita,69.8,debit,Restaurants,Credit Card
05-09-2021,Credit Transaction,196.5,credit,Dividends,Savings
05-10-2021,Temu,41.37,debit,Shopping,Credit Card
05-10-2021,Uber,21.98,debit,Travel expenses,Credit Card
05-10-2021,Credit Transaction,18.82,credit,Cashback Rewards,Savings
05-12-2021,MBTA,24.71,debit,Travel expenses,Credit Card
05-13-2021,Monthly direct deposit - Salary,6240.0,credit,Salary,Savings
05-14-2021,Credit Transaction,113.61,credit,Dividends,Savings
05-14-2021,Boston Halal,27.79,debit,Restaurants,Credit Card
05-15-2021,MBTA,14.18,debit,Travel expenses,Credit Card
05-16-2021,Credit Transaction,16.04,credit,Cashback Rewards,Savings
05-16-2021,Boston Halal,60.84,debit,Restaurants,Credit Card
05-17-2021,Mall,82.61,debit,Shopping,Credit Card
05-17-2021,Credit Transaction,15.29,credit,Cashback Rewards,Savings
05-17-2021,Credit Transaction,13.11,credit,Cashback Rewards,Savings
05-17-2021,MBTA,15.32,debit,Travel expenses,Credit Card
05-18-2021,Ace Hardware,222.04,debit,Grocery shopping,Credit Card
05-18-2021,Boston Halal,39.48,debit,Restaurants,Credit Card
05-18-2021,Amazon,57.06,debit,Shopping,Credit Card
05-18-2021,StandUp show,30.73,debit,Entertainment,Credit Card
05-18-2021,Credit Transaction,15.52,credit,Cashback Rewards,Savings
05-19-2021,Credit Transaction,10.58,credit,Cashback Rewards,Savings
05-19-2021,Uber,14.23,debit,Travel expenses,Credit Card
05-19-2021,Boston Halal,79.41,debit,Restaurants,Credit Card
05-20-2021,AMC Boston,49.8,debit,Entertainment,Credit Card
05-20-2021,Credit Transaction,13.05,credit,Cashback Rewards,Savings
05-20-2021,Uber,12.25,debit,Travel expenses,Credit Card
05-21-2021,Credit Transaction,196.76,credit,Dividends,Savings
05-21-2021,Temu,61.93,debit,Shopping,Credit Card
05-22-2021,Temu,73.95,debit,Shopping,Credit Card
05-22-2021,Karaoke,64.54,debit,Entertainment,Credit Card
05-23-2021,Market Basket,214.53,debit,Grocery shopping,Credit Card
05-24-2021,Stop and Shop,196.16,debit,Grocery shopping,Credit Card
05-25-2021,Boston Shawarma,62.4,debit,Restaurants,Credit Card
05-26-2021,Stop and Shop,183.46,debit,Grocery shopping,Credit Card
05-26-2021,MBTA,12.94,debit,Travel expenses,Credit Card
05-26-2021,Mall,56.29,debit,Shopping,Credit Card
05-26-2021,Boston Halal,28.33,debit,Restaurants,Credit Card
05-27-2021,Karaoke,37.65,debit,Entertainment,Credit Card
06-01-2021,Credit Transaction,3.32,credit,Cashback Rewards,Savings
06-01-2021,National Grid Gas,68.64,debit,Utilities,Checking
06-01-2021,Credit Transaction,11.06,credit,Cashback Rewards,Savings
06-01-2021,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
06-01-2021,Eversource Electricity,63.86,debit,Utilities,Checking
06-03-2021,Dominos,55.84,debit,Restaurants,Credit Card
06-04-2021,Mama-cita,31.67,debit,Restaurants,Credit Card
06-04-2021,Mall,76.61,debit,Shopping,Credit Card
06-04-2021,Ice skating,46.96,debit,Entertainment,Credit Card
06-05-2021,Boston Shawarma,28.19,debit,Restaurants,Credit Card
06-05-2021,Lyft,24.88,debit,Travel expenses,Credit Card
06-06-2021,Karaoke,64.44,debit,Entertainment,Credit Card
06-07-2021,Lyft,18.3,debit,Travel expenses,Credit Card
06-08-2021,Market Basket,230.59,debit,Grocery shopping,Credit Card
06-08-2021,StandUp show,43.16,debit,Entertainment,Credit Card
06-09-2021,Lyft,16.97,debit,Travel expenses,Credit Card
06-10-2021,Mall,72.43,debit,Shopping,Credit Card
06-10-2021,AMC Boston,33.62,debit,Entertainment,Credit Card
06-10-2021,Lyft,12.53,debit,Travel expenses,Credit Card
06-10-2021,Uber,30.02,debit,Travel expenses,Credit Card
06-10-2021,Karaoke,62.46,debit,Entertainment,Credit Card
06-11-2021,MBTA,16.27,debit,Travel expenses,Credit Card
06-11-2021,Ice skating,32.07,debit,Entertainment,Credit Card
06-11-2021,Uber,14.91,debit,Travel expenses,Credit Card
06-11-2021,Mama-cita,50.6,debit,Restaurants,Credit Card
06-13-2021,Monthly direct deposit - Salary,6240.0,credit,Salary,Savings
06-14-2021,Lyft,10.39,debit,Travel expenses,Credit Card
06-14-2021,Mama-cita,53.94,debit,Restaurants,Credit Card
06-15-2021,Market Basket,181.91,debit,Grocery shopping,Credit Card
06-15-2021,Mama-cita,41.9,debit,Restaurants,Credit Card
06-15-2021,Uber,12.7,debit,Travel expenses,Credit Card
06-15-2021,Mall,48.96,debit,Shopping,Credit Card
06-17-2021,Amazon,46.59,debit,Shopping,Credit Card
06-18-2021,Mall,23.06,debit,Shopping,Credit Card
06-19-2021,Uber,24.6,debit,Travel expenses,Credit Card
06-21-2021,Trader Joes,193.28,debit,Grocery shopping,Credit Card
06-22-2021,Market Basket,207.43,debit,Grocery shopping,Credit Card
06-23-2021,Uber,27.78,debit,Travel expenses,Credit Card
06-23-2021,MBTA,19.9,debit,Travel expenses,Credit Card
06-25-2021,Mall,76.12,debit,Shopping,Credit Card
06-26-2021,AMC Boston,68.46,debit,Entertainment,Credit Card
06-26-2021,MBTA,21.22,debit,Travel expenses,Credit Card
06-26-2021,Boston Halal,45.69,debit,Restaurants,Credit Card
06-27-2021,Mall,22.01,debit,Shopping,Credit Card
06-27-2021,Temu,43.29,debit,Shopping,Credit Card
06-28-2021,Mama-cita,59.48,debit,Restaurants,Credit Card
06-28-2021,Ace Hardware,244.31,debit,Grocery shopping,Credit Card
06-28-2021,Dominos,34.88,debit,Restaurants,Credit Card
06-28-2021,Boston Shawarma,38.19,debit,Restaurants,Credit Card
06-29-2021,Uber,17.49,debit,Travel expenses,Credit Card
06-29-2021,MBTA,14.43,debit,Travel expenses,Credit Card
06-30-2021,Temu,31.49,debit,Shopping,Credit Card
07-01-2021,Trader Joes,245.55,debit,Grocery shopping,Credit Card
07-01-2021,Rent/ Mortgage,1500.0,debit,Mortgage & Rent,Savings
07-01-2021,Eversource Electricity,76.49,debit,Utilities,Checking
07-01-2021,National Grid Gas,70.67,debit,Utilities,Checking
07-02-2021,Dominos,31.83,debit,Restaurants,Credit Card
07-04-2021,Dominos,40.54,debit,Restaurants,Credit Card
07-04-2021,Market Basket,206.42,debit,Grocery shopping,Credit Card
07-05-2021,Uber,28.08,debit,Travel expenses,Credit Card
