Date,Description,Amount,Transaction Type,Category,Account Name
05-09-2021,Ace Hardware,297.47,debit,Grocery shopping,Credit Card
05-09-2021,Boston Halal,60.06,debit,Restaurants,Credit Card
05-10-2021,Lyft,16.92,debit,Travel expenses,Credit Card
05-11-2021,Ace Hardware,278.28,debit,Grocery shopping,Credit Card
05-12-2021,Dominos,93.93,debit,Restaurants,Credit Card
05-13-2021,Credit Transaction,17.17,credit,Cashback Rewards,Savings
05-13-2021,Monthly direct deposit - Salary,5070,credit,Salary,Savings
05-13-2021,Stop and Shop,201.05,debit,Grocery shopping,Credit Card
05-13-2021,Ace Hardware,183.3,debit,Grocery shopping,Credit Card
05-13-2021,Mama-cita,89.79,debit,Restaurants,Credit Card
05-14-2021,Market Basket,251.05,debit,Grocery shopping,Credit Card
05-14-2021,Ace Hardware,245.67,debit,Grocery shopping,Credit Card
05-14-2021,Stop and Shop,270.01,debit,Grocery shopping,Credit Card
05-14-2021,Trader Joes,253.11,debit,Grocery shopping,Credit Card
05-14-2021,Dominos,79.08,debit,Restaurants,Credit Card
05-15-2021,Credit Transaction,4.93,credit,Cashback Rewards,Savings
05-15-2021,Market Basket,297.11,debit,Grocery shopping,Credit Card
05-15-2021,Trader Joes,202.09,debit,Grocery shopping,Credit Card
05-16-2021,Boston Halal,28.57,debit,Restaurants,Credit Card
05-16-2021,Mama-cita,53.07,debit,Restaurants,Credit Card
05-17-2021,Mama-cita,28.26,debit,Restaurants,Credit Card
05-17-2021,Mall,44.11,debit,Shopping,Credit Card
05-17-2021,Market Basket,309.85,debit,Grocery shopping,Credit Card
05-17-2021,Dominos,34.89,debit,Restaurants,Credit Card
05-18-2021,Boston Halal,36.2,debit,Restaurants,Credit Card
05-18-2021,Dominos,86.45,debit,Restaurants,Credit Card
05-19-2021,Market Basket,267.54,debit,Grocery shopping,Credit Card
05-19-2021,Amazon,36.81,debit,Shopping,Credit Card
05-19-2021,Ace Hardware,295.48,debit,Grocery shopping,Credit Card
05-20-2021,Stop and Shop,280.6,debit,Grocery shopping,Credit Card
05-21-2021,Dominos,28.95,debit,Restaurants,Credit Card
05-21-2021,Trader Joes,213.07,debit,Grocery shopping,Credit Card
05-21-2021,Boston Shawarma,104.24,debit,Restaurants,Credit Card
05-21-2021,Boston Halal,80.91,debit,Restaurants,Credit Card
05-21-2021,Ace Hardware,254.71,debit,Grocery shopping,Credit Card
05-22-2021,Stop and Shop,297.08,debit,Grocery shopping,Credit Card
05-22-2021,Mama-cita,37.81,debit,Restaurants,Credit Card
05-23-2021,Market Basket,306.84,debit,Grocery shopping,Credit Card
05-24-2021,Credit Transaction,280.39,credit,Dividends,Savings
05-24-2021,Market Basket,164.6,debit,Grocery shopping,Credit Card
05-25-2021,Boston Shawarma,58.16,debit,Restaurants,Credit Card
05-25-2021,Market Basket,191.86,debit,Grocery shopping,Credit Card
05-25-2021,Mama-cita,63.54,debit,Restaurants,Credit Card
05-26-2021,Boston Halal,50.72,debit,Restaurants,Credit Card
05-26-2021,StandUp show,31.18,debit,Entertainment,Credit Card
05-27-2021,Mama-cita,42.33,debit,Restaurants,Credit Card
05-27-2021,Stop and Shop,210.1,debit,Grocery shopping,Credit Card
05-28-2021,Boston Shawarma,59.68,debit,Restaurants,Credit Card
05-28-2021,Boston Halal,75.28,debit,Restaurants,Credit Card
05-28-2021,Dominos,41.57,debit,Restaurants,Credit Card
05-28-2021,Trader Joes,308.45,debit,Grocery shopping,Credit Card
05-29-2021,Boston Halal,54.64,debit,Restaurants,Credit Card
05-30-2021,Boston Shawarma,79.76,debit,Restaurants,Credit Card
05-30-2021,Dominos,96.4,debit,Restaurants,Credit Card
05-30-2021,Boston Halal,101.53,debit,Restaurants,Credit Card
05-31-2021,Ace Hardware,312.61,debit,Grocery shopping,Credit Card
05-31-2021,Boston Shawarma,57.83,debit,Restaurants,Credit Card
05-31-2021,Boston Halal,36.85,debit,Restaurants,Credit Card
05-31-2021,AMC Boston,49.97,debit,Entertainment,Credit Card
06-01-2021,Rent,1200,debit,Mortgage & Rent,Checking
06-01-2021,Eversource Electricity,50.79,debit,Utilities,Checking
06-01-2021,National Grid Gas,55.89,debit,Utilities,Checking
06-01-2021,Amazon,45.57,debit,Shopping,Credit Card
06-02-2021,Boston Shawarma,98.41,debit,Restaurants,Credit Card
06-02-2021,Market Basket,171.6,debit,Grocery shopping,Credit Card
06-02-2021,Mama-cita,40.55,debit,Restaurants,Credit Card
06-02-2021,Trader Joes,296.41,debit,Grocery shopping,Credit Card
06-03-2021,Boston Shawarma,37.3,debit,Restaurants,Credit Card
06-03-2021,Karaoke,40.02,debit,Entertainment,Credit Card
06-04-2021,Trader Joes,190.31,debit,Grocery shopping,Credit Card
06-04-2021,Market Basket,315.33,debit,Grocery shopping,Credit Card
06-04-2021,Credit Transaction,10.36,credit,Cashback Rewards,Savings
06-04-2021,Ace Hardware,202.94,debit,Grocery shopping,Credit Card
06-05-2021,Dominos,26.6,debit,Restaurants,Credit Card
06-05-2021,Boston Shawarma,85.29,debit,Restaurants,Credit Card
06-06-2021,Lyft,13.31,debit,Travel expenses,Credit Card
06-06-2021,Stop and Shop,266.7,debit,Grocery shopping,Credit Card
06-06-2021,Market Basket,293.15,debit,Grocery shopping,Credit Card
06-06-2021,StandUp show,41.61,debit,Entertainment,Credit Card
06-07-2021,Market Basket,237.72,debit,Grocery shopping,Credit Card
06-07-2021,Boston Shawarma,33.8,debit,Restaurants,Credit Card
06-07-2021,Boston Halal,73.36,debit,Restaurants,Credit Card
06-07-2021,MBTA,14,debit,Travel expenses,Credit Card
06-08-2021,Dominos,48.54,debit,Restaurants,Credit Card
06-08-2021,Amazon,52.94,debit,Shopping,Credit Card
06-08-2021,Mall,61.35,debit,Shopping,Credit Card
06-08-2021,Trader Joes,177.52,debit,Grocery shopping,Credit Card
06-08-2021,Boston Shawarma,99.36,debit,Restaurants,Credit Card
06-08-2021,Stop and Shop,244.15,debit,Grocery shopping,Credit Card
06-08-2021,Market Basket,164.72,debit,Grocery shopping,Credit Card
06-09-2021,Amazon,26.28,debit,Shopping,Credit Card
06-09-2021,Boston Halal,75.02,debit,Restaurants,Credit Card
06-09-2021,Dominos,93.65,debit,Restaurants,Credit Card
06-10-2021,Market Basket,305.59,debit,Grocery shopping,Credit Card
06-10-2021,Trader Joes,201.51,debit,Grocery shopping,Credit Card
06-11-2021,Boston Halal,75.63,debit,Restaurants,Credit Card
06-11-2021,Credit Transaction,86.92,credit,Dividends,Savings
06-12-2021,Stop and Shop,221.67,debit,Grocery shopping,Credit Card
06-12-2021,Market Basket,275.07,debit,Grocery shopping,Credit Card
06-12-2021,Mama-cita,89.83,debit,Restaurants,Credit Card
06-12-2021,Trader Joes,236.71,debit,Grocery shopping,Credit Card
06-12-2021,Boston Halal,37.21,debit,Restaurants,Credit Card
06-12-2021,Ace Hardware,298.79,debit,Grocery shopping,Credit Card
06-13-2021,Monthly direct deposit - Salary,5070,credit,Salary,Savings
06-13-2021,Amazon,37.12,debit,Shopping,Credit Card
06-13-2021,Mama-cita,87.36,debit,Restaurants,Credit Card
06-13-2021,Trader Joes,277.53,debit,Grocery shopping,Credit Card
06-14-2021,Ace Hardware,257.15,debit,Grocery shopping,Credit Card
06-14-2021,Boston Shawarma,29.57,debit,Restaurants,Credit Card
06-14-2021,Mall,43.54,debit,Shopping,Credit Card
06-14-2021,Stop and Shop,182.15,debit,Grocery shopping,Credit Card
06-15-2021,Boston Halal,48.34,debit,Restaurants,Credit Card
06-15-2021,Market Basket,160.12,debit,Grocery shopping,Credit Card
06-16-2021,Boston Halal,105.54,debit,Restaurants,Credit Card
06-16-2021,Trader Joes,192.39,debit,Grocery shopping,Credit Card
06-16-2021,Market Basket,168.87,debit,Grocery shopping,Credit Card
06-16-2021,Credit Transaction,6.3,credit,Cashback Rewards,Savings
06-16-2021,Temu,54.26,debit,Shopping,Credit Card
06-16-2021,MBTA,19,debit,Travel expenses,Credit Card
06-17-2021,Stop and Shop,310,debit,Grocery shopping,Credit Card
06-17-2021,Dominos,86.27,debit,Restaurants,Credit Card
06-17-2021,Amazon,21.87,debit,Shopping,Credit Card
06-17-2021,MBTA,12.64,debit,Travel expenses,Credit Card
06-17-2021,Karaoke,47,debit,Entertainment,Credit Card
06-17-2021,Ace Hardware,253.48,debit,Grocery shopping,Credit Card
06-18-2021,Stop and Shop,191.44,debit,Grocery shopping,Credit Card
06-18-2021,Ace Hardware,246.2,debit,Grocery shopping,Credit Card
06-18-2021,Trader Joes,162.72,debit,Grocery shopping,Credit Card
06-18-2021,Boston Halal,64.95,debit,Restaurants,Credit Card
06-18-2021,Mama-cita,28.48,debit,Restaurants,Credit Card
06-19-2021,Boston Halal,36.13,debit,Restaurants,Credit Card
06-19-2021,Ace Hardware,291.87,debit,Grocery shopping,Credit Card
06-19-2021,Credit Transaction,3.18,credit,Cashback Rewards,Savings
06-19-2021,Karaoke,45.15,debit,Entertainment,Credit Card
06-21-2021,Amazon,32.54,debit,Shopping,Credit Card
06-21-2021,Boston Shawarma,57.03,debit,Restaurants,Credit Card
06-21-2021,Trader Joes,169.05,debit,Grocery shopping,Credit Card
06-22-2021,Boston Halal,67.78,debit,Restaurants,Credit Card
06-22-2021,Karaoke,60.28,debit,Entertainment,Credit Card
06-23-2021,Boston Halal,44.48,debit,Restaurants,Credit Card
06-23-2021,Stop and Shop,227.42,debit,Grocery shopping,Credit Card
06-23-2021,StandUp show,65.66,debit,Entertainment,Credit Card
06-23-2021,Market Basket,277.56,debit,Grocery shopping,Credit Card
06-23-2021,Dominos,55.4,debit,Restaurants,Credit Card
06-24-2021,Trader Joes,306.12,debit,Grocery shopping,Credit Card
06-24-2021,Mama-cita,73.91,debit,Restaurants,Credit Card
06-24-2021,Boston Shawarma,83.15,debit,Restaurants,Credit Card
06-24-2021,Dominos,36.65,debit,Restaurants,Credit Card
06-24-2021,Boston Halal,79.36,debit,Restaurants,Credit Card
06-25-2021,Boston Shawarma,66.33,debit,Restaurants,Credit Card
06-25-2021,Boston Halal,73.49,debit,Restaurants,Credit Card
06-25-2021,Market Basket,254.07,debit,Grocery shopping,Credit Card
06-25-2021,Dominos,42.31,debit,Restaurants,Credit Card
06-25-2021,Trader Joes,182.24,debit,Grocery shopping,Credit Card
06-26-2021,Trader Joes,287.94,debit,Grocery shopping,Credit Card
06-26-2021,Ace Hardware,181.98,debit,Grocery shopping,Credit Card
06-26-2021,Market Basket,278.8,debit,Grocery shopping,Credit Card
06-26-2021,Stop and Shop,206.29,debit,Grocery shopping,Credit Card
06-27-2021,Boston Halal,51.68,debit,Restaurants,Credit Card
06-27-2021,Ice skating,63.63,debit,Entertainment,Credit Card
06-27-2021,Amazon,62.18,debit,Shopping,Credit Card
06-27-2021,Trader Joes,314.73,debit,Grocery shopping,Credit Card
06-27-2021,Ace Hardware,222.82,debit,Grocery shopping,Credit Card
06-27-2021,Boston Shawarma,78.29,debit,Restaurants,Credit Card
06-27-2021,Market Basket,306.94,debit,Grocery shopping,Credit Card
06-27-2021,Stop and Shop,188.57,debit,Grocery shopping,Credit Card
06-28-2021,Boston Shawarma,68.44,debit,Restaurants,Credit Card
06-29-2021,Karaoke,37.08,debit,Entertainment,Credit Card
06-29-2021,Boston Halal,88.92,debit,Restaurants,Credit Card
06-29-2021,Mall,62.92,debit,Shopping,Credit Card
06-29-2021,Mama-cita,56.02,debit,Restaurants,Credit Card
06-29-2021,Stop and Shop,285.41,debit,Grocery shopping,Credit Card
06-29-2021,Amazon,48.76,debit,Shopping,Credit Card
06-30-2021,Mall,32.37,debit,Shopping,Credit Card
07-01-2021,Rent,1200,debit,Mortgage & Rent,Checking
07-01-2021,Eversource Electricity,64.27,debit,Utilities,Checking
07-01-2021,National Grid Gas,51.51,debit,Utilities,Checking
07-01-2021,Boston Shawarma,71.24,debit,Restaurants,Credit Card
07-01-2021,Boston Halal,59.79,debit,Restaurants,Credit Card
07-01-2021,Market Basket,214.53,debit,Grocery shopping,Credit Card
07-01-2021,Credit Transaction,6.08,credit,Cashback Rewards,Savings
07-02-2021,Mall,58.66,debit,Shopping,Credit Card
07-02-2021,AMC Boston,58.51,debit,Entertainment,Credit Card
07-02-2021,Amazon,28.71,debit,Shopping,Credit Card
07-02-2021,Dominos,85.53,debit,Restaurants,Credit Card
07-03-2021,Trader Joes,184.3,debit,Grocery shopping,Credit Card
07-03-2021,Ace Hardware,257.81,debit,Grocery shopping,Credit Card
07-04-2021,Boston Halal,64.44,debit,Restaurants,Credit Card
07-04-2021,Mama-cita,92.09,debit,Restaurants,Credit Card
07-04-2021,Ace Hardware,254.74,debit,Grocery shopping,Credit Card
07-05-2021,Mama-cita,85.86,debit,Restaurants,Credit Card
07-05-2021,Boston Halal,60.86,debit,Restaurants,Credit Card
07-06-2021,MBTA,12.64,debit,Travel expenses,Credit Card
07-06-2021,Stop and Shop,288.17,debit,Grocery shopping,Credit Card
07-07-2021,AMC Boston,26.18,debit,Entertainment,Credit Card
07-07-2021,Ice skating,40.39,debit,Entertainment,Credit Card
07-07-2021,Mama-cita,60.85,debit,Restaurants,Credit Card
07-07-2021,Stop and Shop,208.42,debit,Grocery shopping,Credit Card
07-08-2021,Mama-cita,82.72,debit,Restaurants,Credit Card
07-08-2021,Dominos,81.63,debit,Restaurants,Credit Card
07-10-2021,Dominos,92.34,debit,Restaurants,Credit Card
07-10-2021,Market Basket,252.33,debit,Grocery shopping,Credit Card
07-10-2021,Ace Hardware,226.86,debit,Grocery shopping,Credit Card
07-10-2021,Stop and Shop,187.81,debit,Grocery shopping,Credit Card
07-12-2021,Trader Joes,199.35,debit,Grocery shopping,Credit Card
07-12-2021,Ice skating,52.05,debit,Entertainment,Credit Card
07-12-2021,Karaoke,57.91,debit,Entertainment,Credit Card
07-13-2021,Monthly direct deposit - Salary,5070,credit,Salary,Savings
07-13-2021,Mall,58.58,debit,Shopping,Credit Card
07-13-2021,Amazon,52.96,debit,Shopping,Credit Card
07-13-2021,Trader Joes,169.8,debit,Grocery shopping,Credit Card
07-13-2021,Boston Halal,52.62,debit,Restaurants,Credit Card
07-13-2021,Lyft,18.29,debit,Travel expenses,Credit Card
07-13-2021,Ace Hardware,252.54,debit,Grocery shopping,Credit Card
07-14-2021,Boston Halal,37.45,debit,Restaurants,Credit Card
07-14-2021,Dominos,45.65,debit,Restaurants,Credit Card
07-14-2021,Ace Hardware,160.97,debit,Grocery shopping,Credit Card
07-15-2021,Boston Halal,49.12,debit,Restaurants,Credit Card
07-15-2021,Boston Shawarma,47.67,debit,Restaurants,Credit Card
07-15-2021,Market Basket,228.21,debit,Grocery shopping,Credit Card
07-15-2021,Mama-cita,62.21,debit,Restaurants,Credit Card
07-16-2021,Temu,40.13,debit,Shopping,Credit Card
07-16-2021,Boston Shawarma,100.38,debit,Restaurants,Credit Card
07-16-2021,Trader Joes,307.9,debit,Grocery shopping,Credit Card
07-17-2021,Ace Hardware,163.46,debit,Grocery shopping,Credit Card
07-18-2021,Market Basket,305.37,debit,Grocery shopping,Credit Card
07-18-2021,Mama-cita,84.24,debit,Restaurants,Credit Card
07-18-2021,Boston Halal,33.16,debit,Restaurants,Credit Card
07-19-2021,Ace Hardware,187.18,debit,Grocery shopping,Credit Card
07-19-2021,Boston Shawarma,38.54,debit,Restaurants,Credit Card
07-19-2021,Dominos,51.76,debit,Restaurants,Credit Card
07-20-2021,Dominos,42.18,debit,Restaurants,Credit Card
07-20-2021,StandUp show,24.71,debit,Entertainment,Credit Card
07-20-2021,Mama-cita,52.83,debit,Restaurants,Credit Card
07-20-2021,Karaoke,45.41,debit,Entertainment,Credit Card
07-21-2021,Trader Joes,224.04,debit,Grocery shopping,Credit Card
07-22-2021,Mall,24.29,debit,Shopping,Credit Card
07-22-2021,Mama-cita,53.78,debit,Restaurants,Credit Card
07-22-2021,AMC Boston,30.68,debit,Entertainment,Credit Card
07-23-2021,Ace Hardware,223.61,debit,Grocery shopping,Credit Card
07-23-2021,Dominos,31.62,debit,Restaurants,Credit Card
07-23-2021,Boston Halal,58.47,debit,Restaurants,Credit Card
07-24-2021,Ace Hardware,254.1,debit,Grocery shopping,Credit Card
07-24-2021,Amazon,51.65,debit,Shopping,Credit Card
07-24-2021,Dominos,75.29,debit,Restaurants,Credit Card
07-25-2021,Stop and Shop,187.37,debit,Grocery shopping,Credit Card
07-25-2021,Mall,61.57,debit,Shopping,Credit Card
07-25-2021,Trader Joes,224.46,debit,Grocery shopping,Credit Card
07-25-2021,Amazon,56.51,debit,Shopping,Credit Card
07-25-2021,Uber,14.03,debit,Travel expenses,Credit Card
07-26-2021,Mama-cita,39.74,debit,Restaurants,Credit Card
07-26-2021,Mall,24.63,debit,Shopping,Credit Card
07-26-2021,Dominos,89.61,debit,Restaurants,Credit Card
07-26-2021,Ace Hardware,165.64,debit,Grocery shopping,Credit Card
07-26-2021,Amazon,21.23,debit,Shopping,Credit Card
07-26-2021,Boston Shawarma,31.26,debit,Restaurants,Credit Card
07-27-2021,Dominos,54.6,debit,Restaurants,Credit Card
07-27-2021,Trader Joes,252.09,debit,Grocery shopping,Credit Card
07-28-2021,Market Basket,269.83,debit,Grocery shopping,Credit Card
07-28-2021,Boston Shawarma,43.36,debit,Restaurants,Credit Card
07-29-2021,Dominos,42.14,debit,Restaurants,Credit Card
07-29-2021,Credit Transaction,3.88,credit,Cashback Rewards,Savings
07-30-2021,Ace Hardware,269.11,debit,Grocery shopping,Credit Card
07-30-2021,Temu,48.6,debit,Shopping,Credit Card
07-30-2021,Mama-cita,100.48,debit,Restaurants,Credit Card
07-30-2021,Market Basket,197.68,debit,Grocery shopping,Credit Card
07-30-2021,Stop and Shop,211.99,debit,Grocery shopping,Credit Card
07-31-2021,Mama-cita,75.09,debit,Restaurants,Credit Card
07-31-2021,Amazon,57.8,debit,Shopping,Credit Card
08-01-2021,Rent,1200,debit,Mortgage & Rent,Checking
08-01-2021,Eversource Electricity,64.75,debit,Utilities,Checking
08-01-2021,National Grid Gas,58.88,debit,Utilities,Checking
08-01-2021,Ace Hardware,176.31,debit,Grocery shopping,Credit Card
08-02-2021,Temu,39.09,debit,Shopping,Credit Card
08-03-2021,Dominos,50.3,debit,Restaurants,Credit Card
08-04-2021,Market Basket,195.19,debit,Grocery shopping,Credit Card
08-04-2021,Dominos,35.06,debit,Restaurants,Credit Card
08-04-2021,Boston Shawarma,32.71,debit,Restaurants,Credit Card
08-05-2021,Trader Joes,267.11,debit,Grocery shopping,Credit Card
08-05-2021,Dominos,82.98,debit,Restaurants,Credit Card
08-05-2021,Mama-cita,57.41,debit,Restaurants,Credit Card
08-05-2021,Market Basket,266.25,debit,Grocery shopping,Credit Card
08-05-2021,Mall,51.18,debit,Shopping,Credit Card
08-05-2021,Boston Halal,65.58,debit,Restaurants,Credit Card
08-05-2021,Amazon,28.78,debit,Shopping,Credit Card
08-05-2021,Boston Shawarma,79.23,debit,Restaurants,Credit Card
08-06-2021,Mall,46.6,debit,Shopping,Credit Card
08-06-2021,Temu,48.19,debit,Shopping,Credit Card
08-07-2021,Amazon,53.14,debit,Shopping,Credit Card
08-07-2021,Dominos,81.01,debit,Restaurants,Credit Card
08-07-2021,Boston Halal,37.87,debit,Restaurants,Credit Card
08-07-2021,Mama-cita,82.6,debit,Restaurants,Credit Card
08-09-2021,Market Basket,275.42,debit,Grocery shopping,Credit Card
08-09-2021,Karaoke,48.01,debit,Entertainment,Credit Card
08-10-2021,Dominos,86.64,debit,Restaurants,Credit Card
08-10-2021,Mama-cita,56.69,debit,Restaurants,Credit Card
08-10-2021,Boston Shawarma,71.99,debit,Restaurants,Credit Card
08-11-2021,Boston Halal,72.73,debit,Restaurants,Credit Card
08-11-2021,Temu,24.53,debit,Shopping,Credit Card
08-11-2021,Ace Hardware,213.27,debit,Grocery shopping,Credit Card
08-11-2021,Boston Shawarma,85.17,debit,Restaurants,Credit Card
08-11-2021,Ice skating,42.29,debit,Entertainment,Credit Card
08-11-2021,Mama-cita,38.66,debit,Restaurants,Credit Card
08-12-2021,Trader Joes,174.16,debit,Grocery shopping,Credit Card
08-12-2021,Amazon,41.49,debit,Shopping,Credit Card
08-13-2021,Market Basket,219.65,debit,Grocery shopping,Credit Card
08-13-2021,Boston Shawarma,95.92,debit,Restaurants,Credit Card
08-13-2021,Monthly direct deposit - Salary,5070,credit,Salary,Savings
08-13-2021,Stop and Shop,204.54,debit,Grocery shopping,Credit Card
08-13-2021,Trader Joes,283.32,debit,Grocery shopping,Credit Card
08-13-2021,Dominos,70.9,debit,Restaurants,Credit Card
08-14-2021,Temu,42.48,debit,Shopping,Credit Card
08-15-2021,Stop and Shop,172.78,debit,Grocery shopping,Credit Card
08-15-2021,Ace Hardware,208.73,debit,Grocery shopping,Credit Card
08-16-2021,Mall,32.7,debit,Shopping,Credit Card
08-16-2021,Trader Joes,266.12,debit,Grocery shopping,Credit Card
08-16-2021,Credit Transaction,17.29,credit,Cashback Rewards,Savings
08-17-2021,Mama-cita,72.79,debit,Restaurants,Credit Card
08-17-2021,Market Basket,307.23,debit,Grocery shopping,Credit Card
08-18-2021,Lyft,13.04,debit,Travel expenses,Credit Card
08-18-2021,Trader Joes,249.92,debit,Grocery shopping,Credit Card
08-19-2021,Dominos,58.41,debit,Restaurants,Credit Card
08-19-2021,Temu,29.9,debit,Shopping,Credit Card
08-20-2021,Stop and Shop,180.39,debit,Grocery shopping,Credit Card
08-20-2021,Mama-cita,46.47,debit,Restaurants,Credit Card
08-20-2021,Boston Halal,32.89,debit,Restaurants,Credit Card
08-20-2021,Temu,39.95,debit,Shopping,Credit Card
08-20-2021,Boston Shawarma,53.6,debit,Restaurants,Credit Card
08-21-2021,Mama-cita,82.44,debit,Restaurants,Credit Card
08-21-2021,Boston Shawarma,77.91,debit,Restaurants,Credit Card
08-21-2021,Dominos,68.07,debit,Restaurants,Credit Card
08-21-2021,Trader Joes,266.29,debit,Grocery shopping,Credit Card
08-21-2021,Ace Hardware,228.47,debit,Grocery shopping,Credit Card
08-22-2021,Market Basket,184.11,debit,Grocery shopping,Credit Card
08-25-2021,Boston Halal,64.25,debit,Restaurants,Credit Card
08-25-2021,Mall,27.05,debit,Shopping,Credit Card
08-26-2021,Trader Joes,232.46,debit,Grocery shopping,Credit Card
08-26-2021,Lyft,16.71,debit,Travel expenses,Credit Card
08-26-2021,Mama-cita,81,debit,Restaurants,Credit Card
08-27-2021,Credit Transaction,14.31,credit,Cashback Rewards,Savings
08-27-2021,Boston Shawarma,83.91,debit,Restaurants,Credit Card
08-27-2021,Ace Hardware,248.54,debit,Grocery shopping,Credit Card
08-28-2021,Mama-cita,38.18,debit,Restaurants,Credit Card
08-28-2021,Stop and Shop,232.4,debit,Grocery shopping,Credit Card
08-28-2021,Lyft,13.26,debit,Travel expenses,Credit Card
08-28-2021,Boston Halal,101.37,debit,Restaurants,Credit Card
08-29-2021,Trader Joes,296.37,debit,Grocery shopping,Credit Card
08-29-2021,Stop and Shop,269.81,debit,Grocery shopping,Credit Card
08-29-2021,Market Basket,205.08,debit,Grocery shopping,Credit Card
08-29-2021,AMC Boston,65.3,debit,Entertainment,Credit Card
08-30-2021,Boston Halal,60.2,debit,Restaurants,Credit Card
08-31-2021,Stop and Shop,233.48,debit,Grocery shopping,Credit Card
08-31-2021,Ace Hardware,248.86,debit,Grocery shopping,Credit Card
08-31-2021,MBTA,20.46,debit,Travel expenses,Credit Card
08-31-2021,Mama-cita,28.41,debit,Restaurants,Credit Card
09-01-2021,Ace Hardware,218.96,debit,Grocery shopping,Credit Card
09-01-2021,Rent,1200,debit,Mortgage & Rent,Checking
09-01-2021,Eversource Electricity,63.99,debit,Utilities,Checking
09-01-2021,National Grid Gas,61.58,debit,Utilities,Checking
09-01-2021,Lyft,14.16,debit,Travel expenses,Credit Card
09-01-2021,Market Basket,236.12,debit,Grocery shopping,Credit Card
09-01-2021,Trader Joes,232.36,debit,Grocery shopping,Credit Card
09-01-2021,Mama-cita,63.43,debit,Restaurants,Credit Card
09-02-2021,Stop and Shop,298.23,debit,Grocery shopping,Credit Card
09-02-2021,Dominos,52.26,debit,Restaurants,Credit Card
09-02-2021,Boston Halal,55.3,debit,Restaurants,Credit Card
09-02-2021,Amazon,41.24,debit,Shopping,Credit Card
09-03-2021,Dominos,60.12,debit,Restaurants,Credit Card
09-03-2021,Boston Halal,89.81,debit,Restaurants,Credit Card
09-04-2021,Dominos,26.36,debit,Restaurants,Credit Card
09-04-2021,Boston Shawarma,92.24,debit,Restaurants,Credit Card
09-04-2021,Boston Halal,56.69,debit,Restaurants,Credit Card
09-04-2021,Stop and Shop,274.8,debit,Grocery shopping,Credit Card
09-04-2021,Ace Hardware,277.16,debit,Grocery shopping,Credit Card
09-05-2021,Dominos,94.19,debit,Restaurants,Credit Card
09-05-2021,Boston Halal,62.94,debit,Restaurants,Credit Card
09-06-2021,Ace Hardware,220.27,debit,Grocery shopping,Credit Card
09-06-2021,MBTA,13.26,debit,Travel expenses,Credit Card
09-06-2021,Stop and Shop,286.57,debit,Grocery shopping,Credit Card
09-07-2021,Market Basket,200.57,debit,Grocery shopping,Credit Card
09-07-2021,Mama-cita,49.82,debit,Restaurants,Credit Card
09-07-2021,StandUp show,47.62,debit,Entertainment,Credit Card
09-07-2021,Trader Joes,311.49,debit,Grocery shopping,Credit Card
09-08-2021,Stop and Shop,265.62,debit,Grocery shopping,Credit Card
09-08-2021,Boston Halal,51.57,debit,Restaurants,Credit Card
09-08-2021,Dominos,63.81,debit,Restaurants,Credit Card
09-09-2021,Boston Halal,51.58,debit,Restaurants,Credit Card
09-09-2021,Stop and Shop,237.33,debit,Grocery shopping,Credit Card
09-09-2021,Mall,35.19,debit,Shopping,Credit Card
09-10-2021,Temu,55.25,debit,Shopping,Credit Card
09-10-2021,Mama-cita,66.74,debit,Restaurants,Credit Card
09-10-2021,Boston Shawarma,38.08,debit,Restaurants,Credit Card
09-11-2021,Dominos,102.19,debit,Restaurants,Credit Card
09-11-2021,Credit Transaction,172.49,credit,Dividends,Savings
09-12-2021,Mama-cita,74.61,debit,Restaurants,Credit Card
09-13-2021,Stop and Shop,214.57,debit,Grocery shopping,Credit Card
09-13-2021,Market Basket,161.7,debit,Grocery shopping,Credit Card
09-13-2021,Ace Hardware,222.93,debit,Grocery shopping,Credit Card
09-13-2021,Monthly direct deposit - Salary,5070,credit,Salary,Savings
09-13-2021,Trader Joes,278.69,debit,Grocery shopping,Credit Card
09-13-2021,Mall,33.76,debit,Shopping,Credit Card
09-14-2021,Boston Shawarma,87.86,debit,Restaurants,Credit Card
09-14-2021,Credit Transaction,268.68,credit,Dividends,Savings
09-15-2021,Mama-cita,78.02,debit,Restaurants,Credit Card
09-15-2021,Boston Shawarma,63.81,debit,Restaurants,Credit Card
09-16-2021,Dominos,67.49,debit,Restaurants,Credit Card
09-17-2021,Boston Halal,38.88,debit,Restaurants,Credit Card
09-18-2021,Mall,54.69,debit,Shopping,Credit Card
09-18-2021,Boston Shawarma,59.08,debit,Restaurants,Credit Card
09-19-2021,Market Basket,161,debit,Grocery shopping,Credit Card
09-19-2021,Stop and Shop,290.57,debit,Grocery shopping,Credit Card
09-19-2021,Trader Joes,192.94,debit,Grocery shopping,Credit Card
09-20-2021,Trader Joes,180.35,debit,Grocery shopping,Credit Card
09-20-2021,Market Basket,198.95,debit,Grocery shopping,Credit Card
09-21-2021,Trader Joes,171.13,debit,Grocery shopping,Credit Card
09-21-2021,Mall,22.07,debit,Shopping,Credit Card
09-21-2021,Market Basket,281.45,debit,Grocery shopping,Credit Card
09-21-2021,Amazon,60.07,debit,Shopping,Credit Card
09-21-2021,Ace Hardware,204.16,debit,Grocery shopping,Credit Card
09-21-2021,Stop and Shop,249.01,debit,Grocery shopping,Credit Card
