Date,Description,Amount,Transaction Type,Category,Account Name
12-13-2020,Boston Halal,50.08,debit,Restaurants,Credit Card
12-13-2020,Mall,50.3,debit,Shopping,Credit Card
12-13-2020,Monthly direct deposit - Salary,10300.0,credit,Salary,Savings
12-13-2020,StandUp show,43.4,debit,Entertainment,Credit Card
12-13-2020,Trader Joes,189.34,debit,Grocery shopping,Credit Card
12-13-2020,Uber,20.2,debit,Travel expenses,Credit Card
12-14-2020,AMC Boston,66.32,debit,Entertainment,Credit Card
12-14-2020,Ace Hardware,242.96,debit,Grocery shopping,Credit Card
12-14-2020,Lyft,19.35,debit,Travel expenses,Credit Card
12-15-2020,Credit Transaction,93.37,credit,Dividends,Savings
12-16-2020,MBTA,16.33,debit,Travel expenses,Credit Card
12-16-2020,Boston Shawarma,42.41,debit,Restaurants,Credit Card
12-17-2020,Temu,31.78,debit,Shopping,Credit Card
12-17-2020,Trader Joes,236.48,debit,Grocery shopping,Credit Card
12-17-2020,Dominos,48.5,debit,Restaurants,Credit Card
12-18-2020,Lyft,19.7,debit,Travel expenses,Credit Card
12-19-2020,Temu,63.03,debit,Shopping,Credit Card
12-20-2020,Market Basket,173.83,debit,Grocery shopping,Credit Card
12-21-2020,MBTA,10.75,debit,Travel expenses,Credit Card
12-21-2020,AMC Boston,55.59,debit,Entertainment,Credit Card
12-21-2020,Mall,68.93,debit,Shopping,Credit Card
12-21-2020,Uber,14.04,debit,Travel expenses,Credit Card
12-22-2020,Temu,53.41,debit,Shopping,Credit Card
12-22-2020,Mama-cita,59.11,debit,Restaurants,Credit Card
12-22-2020,Dominos,77.44,debit,Restaurants,Credit Card
12-23-2020,Uber,11.38,debit,Travel expenses,Credit Card
12-23-2020,Lyft,22.19,debit,Travel expenses,Credit Card
12-23-2020,Temu,69.63,debit,Shopping,Credit Card
12-23-2020,MBTA,15.96,debit,Travel expenses,Credit Card
12-23-2020,Amazon,21.66,debit,Shopping,Credit Card
12-24-2020,Boston Halal,63.41,debit,Restaurants,Credit Card
12-24-2020,Trader Joes,212.44,debit,Grocery shopping,Credit Card
12-25-2020,Boston Halal,72.53,debit,Restaurants,Credit Card
12-25-2020,Mama-cita,53.18,debit,Restaurants,Credit Card
12-26-2020,Credit Transaction,17.1,credit,Cashback Rewards,Savings
12-26-2020,Lyft,27.3,debit,Travel expenses,Credit Card
12-26-2020,Boston Shawarma,77.17,debit,Restaurants,Credit Card
12-27-2020,AMC Boston,58.11,debit,Entertainment,Credit Card
12-27-2020,Credit Transaction,19.81,credit,Cashback Rewards,Savings
12-27-2020,Temu,40.71,debit,Shopping,Credit Card
12-28-2020,Ice skating,32.99,debit,Entertainment,Credit Card
12-28-2020,Boston Shawarma,50.48,debit,Restaurants,Credit Card
12-28-2020,Mall,49.99,debit,Shopping,Credit Card
12-29-2020,Lyft,21.16,debit,Travel expenses,Credit Card
12-29-2020,Karaoke,22.83,debit,Entertainment,Credit Card
12-29-2020,Ace Hardware,155.78,debit,Grocery shopping,Credit Card
12-30-2020,Mama-cita,40.69,debit,Restaurants,Credit Card
12-30-2020,MBTA,21.8,debit,Travel expenses,Credit Card
12-30-2020,Mall,78.88,debit,Shopping,Credit Card
12-30-2020,Dominos,42.99,debit,Restaurants,Credit Card
12-31-2020,MBTA,21.97,debit,Travel expenses,Credit Card
12-31-2020,Trader Joes,167.75,debit,Grocery shopping,Credit Card
12-31-2020,Credit Transaction,15.94,credit,Cashback Rewards,Savings
01-01-2021,Boston Shawarma,65.19,debit,Restaurants,Credit Card
01-01-2021,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
01-01-2021,Eversource Electricity,57.83,debit,Utilities,Checking
01-01-2021,National Grid Gas,79.83,debit,Utilities,Checking
01-01-2021,Heating fuel,159.56,debit,Utilities,Checking
01-01-2021,Lyft,16.92,debit,Travel expenses,Credit Card
01-01-2021,Karaoke,26.86,debit,Entertainment,Credit Card
01-01-2021,StandUp show,50.93,debit,Entertainment,Credit Card
01-01-2021,Uber,16.93,debit,Travel expenses,Credit Card
01-02-2021,Mama-cita,31.81,debit,Restaurants,Credit Card
01-02-2021,Boston Shawarma,82.11,debit,Restaurants,Credit Card
01-03-2021,Boston Halal,69.85,debit,Restaurants,Credit Card
01-06-2021,Lyft,17.06,debit,Travel expenses,Credit Card
01-07-2021,Amazon,22.89,debit,Shopping,Credit Card
01-07-2021,Dominos,73.93,debit,Restaurants,Credit Card
01-07-2021,Lyft,24.56,debit,Travel expenses,Credit Card
01-07-2021,Stop and Shop,223.14,debit,Grocery shopping,Credit Card
01-08-2021,Uber,17.01,debit,Travel expenses,Credit Card
01-09-2021,Mall,67.1,debit,Shopping,Credit Card
01-09-2021,Karaoke,65.29,debit,Entertainment,Credit Card
01-09-2021,Amazon,28.01,debit,Shopping,Credit Card
01-10-2021,Market Basket,205.33,debit,Grocery shopping,Credit Card
01-10-2021,Dominos,45.98,debit,Restaurants,Credit Card
01-11-2021,Uber,13.43,debit,Travel expenses,Credit Card
01-11-2021,Credit Transaction,6.56,credit,Cashback Rewards,Savings
01-11-2021,Boston Shawarma,32.57,debit,Restaurants,Credit Card
01-11-2021,Market Basket,231.68,debit,Grocery shopping,Credit Card
01-12-2021,MBTA,26.78,debit,Travel expenses,Credit Card
01-13-2021,MBTA,16.22,debit,Travel expenses,Credit Card
01-13-2021,Lyft,26.39,debit,Travel expenses,Credit Card
01-13-2021,Monthly direct deposit - Salary,10300.0,credit,Salary,Savings
01-13-2021,Dominos,44.9,debit,Restaurants,Credit Card
01-14-2021,Trader Joes,215.63,debit,Grocery shopping,Credit Card
01-14-2021,Amazon,39.7,debit,Shopping,Credit Card
01-14-2021,Karaoke,54.71,debit,Entertainment,Credit Card
01-15-2021,Stop and Shop,205.77,debit,Grocery shopping,Credit Card
01-15-2021,Ice skating,24.85,debit,Entertainment,Credit Card
01-15-2021,StandUp show,42.54,debit,Entertainment,Credit Card
01-16-2021,MBTA,28.57,debit,Travel expenses,Credit Card
01-16-2021,Boston Shawarma,47.53,debit,Restaurants,Credit Card
01-16-2021,Amazon,25.99,debit,Shopping,Credit Card
01-17-2021,Mama-cita,26.57,debit,Restaurants,Credit Card
01-18-2021,Market Basket,194.73,debit,Grocery shopping,Credit Card
01-18-2021,Boston Halal,48.91,debit,Restaurants,Credit Card
01-19-2021,MBTA,22.73,debit,Travel expenses,Credit Card
01-19-2021,Stop and Shop,163.52,debit,Grocery shopping,Credit Card
01-19-2021,Boston Halal,35.67,debit,Restaurants,Credit Card
01-20-2021,StandUp show,21.98,debit,Entertainment,Credit Card
01-20-2021,Ice skating,42.5,debit,Entertainment,Credit Card
01-20-2021,Mall,68.21,debit,Shopping,Credit Card
01-20-2021,AMC Boston,47.16,debit,Entertainment,Credit Card
01-21-2021,MBTA,28.1,debit,Travel expenses,Credit Card
01-21-2021,Ice skating,31.54,debit,Entertainment,Credit Card
01-21-2021,Karaoke,46.87,debit,Entertainment,Credit Card
01-21-2021,Trader Joes,228.99,debit,Grocery shopping,Credit Card
01-21-2021,Lyft,17.58,debit,Travel expenses,Credit Card
01-22-2021,Trader Joes,161.9,debit,Grocery shopping,Credit Card
01-22-2021,Dominos,33.96,debit,Restaurants,Credit Card
01-22-2021,Market Basket,255.65,debit,Grocery shopping,Credit Card
01-22-2021,Mama-cita,81.39,debit,Restaurants,Credit Card
01-23-2021,Amazon,36.16,debit,Shopping,Credit Card
01-24-2021,Credit Transaction,9.02,credit,Cashback Rewards,Savings
01-24-2021,Temu,33.76,debit,Shopping,Credit Card
01-25-2021,Ace Hardware,214.34,debit,Grocery shopping,Credit Card
01-26-2021,Trader Joes,218.63,debit,Grocery shopping,Credit Card
01-26-2021,Temu,34.43,debit,Shopping,Credit Card
01-27-2021,Uber,22.12,debit,Travel expenses,Credit Card
01-27-2021,Ice skating,30.48,debit,Entertainment,Credit Card
01-27-2021,Dominos,53.57,debit,Restaurants,Credit Card
01-27-2021,Stop and Shop,174.11,debit,Grocery shopping,Credit Card
01-27-2021,Temu,71.83,debit,Shopping,Credit Card
01-28-2021,Lyft,11.19,debit,Travel expenses,Credit Card
01-29-2021,Boston Shawarma,44.18,debit,Restaurants,Credit Card
01-29-2021,Boston Halal,42.78,debit,Restaurants,Credit Card
01-29-2021,Stop and Shop,241.85,debit,Grocery shopping,Credit Card
01-29-2021,Temu,81.96,debit,Shopping,Credit Card
01-30-2021,Credit Transaction,14.88,credit,Cashback Rewards,Savings
01-30-2021,Mama-cita,79.93,debit,Restaurants,Credit Card
01-30-2021,Credit Transaction,15.15,credit,Cashback Rewards,Savings
01-30-2021,Boston Halal,66.85,debit,Restaurants,Credit Card
01-30-2021,Lyft,17.28,debit,Travel expenses,Credit Card
01-30-2021,AMC Boston,39.56,debit,Entertainment,Credit Card
01-31-2021,Amazon,27.63,debit,Shopping,Credit Card
01-31-2021,Temu,37.94,debit,Shopping,Credit Card
01-31-2021,Mall,47.74,debit,Shopping,Credit Card
01-31-2021,MBTA,29.7,debit,Travel expenses,Credit Card
02-01-2021,Boston Shawarma,38.15,debit,Restaurants,Credit Card
02-01-2021,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
02-01-2021,Eversource Electricity,51.76,debit,Utilities,Checking
02-01-2021,National Grid Gas,67.48,debit,Utilities,Checking
02-01-2021,Heating fuel,187.94,debit,Utilities,Checking
02-01-2021,AMC Boston,34.89,debit,Entertainment,Credit Card
02-01-2021,Amazon,25.34,debit,Shopping,Credit Card
02-01-2021,Dominos,82.0,debit,Restaurants,Credit Card
02-02-2021,Boston Shawarma,41.87,debit,Restaurants,Credit Card
02-02-2021,Boston Halal,29.27,debit,Restaurants,Credit Card
02-02-2021,StandUp show,71.06,debit,Entertainment,Credit Card
02-03-2021,Ace Hardware,189.58,debit,Grocery shopping,Credit Card
02-03-2021,Lyft,11.33,debit,Travel expenses,Credit Card
02-03-2021,Ice skating,54.73,debit,Entertainment,Credit Card
02-03-2021,Dominos,45.28,debit,Restaurants,Credit Card
02-04-2021,Dominos,46.28,debit,Restaurants,Credit Card
02-05-2021,Temu,43.2,debit,Shopping,Credit Card
02-05-2021,Karaoke,51.34,debit,Entertainment,Credit Card
02-05-2021,MBTA,25.49,debit,Travel expenses,Credit Card
02-06-2021,Amazon,40.93,debit,Shopping,Credit Card
02-06-2021,Trader Joes,239.16,debit,Grocery shopping,Credit Card
02-06-2021,Uber,10.9,debit,Travel expenses,Credit Card
02-07-2021,Market Basket,162.94,debit,Grocery shopping,Credit Card
02-07-2021,Karaoke,37.58,debit,Entertainment,Credit Card
02-08-2021,Karaoke,59.59,debit,Entertainment,Credit Card
02-08-2021,MBTA,16.49,debit,Travel expenses,Credit Card
02-08-2021,Mall,80.17,debit,Shopping,Credit Card
02-09-2021,MBTA,13.14,debit,Travel expenses,Credit Card
02-10-2021,Trader Joes,218.42,debit,Grocery shopping,Credit Card
02-11-2021,Amazon,23.76,debit,Shopping,Credit Card
02-11-2021,MBTA,16.44,debit,Travel expenses,Credit Card
02-12-2021,Amazon,52.63,debit,Shopping,Credit Card
02-13-2021,Temu,77.23,debit,Shopping,Credit Card
02-13-2021,Stop and Shop,185.7,debit,Grocery shopping,Credit Card
02-13-2021,Monthly direct deposit - Salary,10300.0,credit,Salary,Savings
02-13-2021,Amazon,65.32,debit,Shopping,Credit Card
02-13-2021,Mall,40.42,debit,Shopping,Credit Card
02-13-2021,Ace Hardware,175.11,debit,Grocery shopping,Credit Card
02-14-2021,Credit Transaction,7.99,credit,Cashback Rewards,Savings
02-14-2021,Boston Shawarma,49.38,debit,Restaurants,Credit Card
02-15-2021,AMC Boston,53.22,debit,Entertainment,Credit Card
02-15-2021,Boston Shawarma,61.97,debit,Restaurants,Credit Card
02-15-2021,Stop and Shop,212.3,debit,Grocery shopping,Credit Card
02-16-2021,Boston Shawarma,61.23,debit,Restaurants,Credit Card
02-16-2021,Credit Transaction,7.64,credit,Cashback Rewards,Savings
02-16-2021,Temu,45.67,debit,Shopping,Credit Card
02-17-2021,Trader Joes,172.22,debit,Grocery shopping,Credit Card
02-17-2021,Ace Hardware,177.26,debit,Grocery shopping,Credit Card
02-18-2021,Dominos,68.81,debit,Restaurants,Credit Card
02-18-2021,Stop and Shop,175.26,debit,Grocery shopping,Credit Card
02-18-2021,MBTA,19.17,debit,Travel expenses,Credit Card
02-18-2021,Mama-cita,35.61,debit,Restaurants,Credit Card
02-19-2021,Boston Halal,46.31,debit,Restaurants,Credit Card
02-20-2021,Temu,78.45,debit,Shopping,Credit Card
02-20-2021,Trader Joes,209.49,debit,Grocery shopping,Credit Card
02-21-2021,Ace Hardware,231.48,debit,Grocery shopping,Credit Card
02-21-2021,AMC Boston,42.71,debit,Entertainment,Credit Card
02-21-2021,Boston Shawarma,26.12,debit,Restaurants,Credit Card
02-22-2021,Trader Joes,240.24,debit,Grocery shopping,Credit Card
02-22-2021,AMC Boston,48.22,debit,Entertainment,Credit Card
02-23-2021,Stop and Shop,193.74,debit,Grocery shopping,Credit Card
02-25-2021,Lyft,26.18,debit,Travel expenses,Credit Card
02-25-2021,Trader Joes,199.91,debit,Grocery shopping,Credit Card
02-25-2021,Ice skating,45.65,debit,Entertainment,Credit Card
02-25-2021,Uber,21.67,debit,Travel expenses,Credit Card
02-26-2021,Ace Hardware,257.77,debit,Grocery shopping,Credit Card
02-26-2021,Market Basket,173.11,debit,Grocery shopping,Credit Card
02-26-2021,MBTA,13.52,debit,Travel expenses,Credit Card
02-27-2021,Mama-cita,71.14,debit,Restaurants,Credit Card
02-27-2021,Uber,14.03,debit,Travel expenses,Credit Card
02-28-2021,Uber,12.84,debit,Travel expenses,Credit Card
02-28-2021,Boston Halal,58.62,debit,Restaurants,Credit Card
02-28-2021,Credit Transaction,7.75,credit,Cashback Rewards,Savings
03-01-2021,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
03-01-2021,Eversource Electricity,69.92,debit,Utilities,Checking
03-01-2021,National Grid Gas,58.8,debit,Utilities,Checking
03-01-2021,Heating fuel,176.36,debit,Utilities,Checking
03-02-2021,Boston Shawarma,39.91,debit,Restaurants,Credit Card
03-03-2021,Trader Joes,167.19,debit,Grocery shopping,Credit Card
03-03-2021,Credit Transaction,96.66,credit,Dividends,Savings
03-04-2021,Ice skating,68.27,debit,Entertainment,Credit Card
03-04-2021,MBTA,23.57,debit,Travel expenses,Credit Card
03-04-2021,Trader Joes,167.91,debit,Grocery shopping,Credit Card
03-04-2021,Stop and Shop,201.4,debit,Grocery shopping,Credit Card
03-05-2021,Boston Shawarma,73.91,debit,Restaurants,Credit Card
03-06-2021,Boston Shawarma,43.97,debit,Restaurants,Credit Card
03-06-2021,Lyft,19.45,debit,Travel expenses,Credit Card
03-07-2021,Karaoke,69.84,debit,Entertainment,Credit Card
03-08-2021,Mall,73.94,debit,Shopping,Credit Card
03-08-2021,Karaoke,41.49,debit,Entertainment,Credit Card
03-09-2021,MBTA,19.37,debit,Travel expenses,Credit Card
03-10-2021,Uber,20.82,debit,Travel expenses,Credit Card
03-10-2021,Credit Transaction,172.87,credit,Dividends,Savings
03-11-2021,Credit Transaction,15.06,credit,Cashback Rewards,Savings
03-11-2021,Uber,24.1,debit,Travel expenses,Credit Card
03-11-2021,Lyft,20.48,debit,Travel expenses,Credit Card
03-11-2021,Boston Halal,51.98,debit,Restaurants,Credit Card
03-11-2021,Mama-cita,50.45,debit,Restaurants,Credit Card
03-11-2021,Mall,25.74,debit,Shopping,Credit Card
03-12-2021,Amazon,43.61,debit,Shopping,Credit Card
03-12-2021,Stop and Shop,169.59,debit,Grocery shopping,Credit Card
03-13-2021,Monthly direct deposit - Salary,10300.0,credit,Salary,Savings
03-13-2021,Amazon,83.34,debit,Shopping,Credit Card
03-13-2021,AMC Boston,56.28,debit,Entertainment,Credit Card
03-13-2021,StandUp show,31.82,debit,Entertainment,Credit Card
03-13-2021,Lyft,15.03,debit,Travel expenses,Credit Card
03-14-2021,Ace Hardware,259.34,debit,Grocery shopping,Credit Card
03-14-2021,Mama-cita,37.68,debit,Restaurants,Credit Card
03-14-2021,Uber,25.4,debit,Travel expenses,Credit Card
03-14-2021,Dominos,76.75,debit,Restaurants,Credit Card
03-14-2021,Boston Halal,63.71,debit,Restaurants,Credit Card
03-14-2021,MBTA,30.98,debit,Travel expenses,Credit Card
03-15-2021,StandUp show,33.48,debit,Entertainment,Credit Card
03-15-2021,Dominos,74.86,debit,Restaurants,Credit Card
03-15-2021,Boston Shawarma,29.93,debit,Restaurants,Credit Card
03-15-2021,Lyft,31.09,debit,Travel expenses,Credit Card
03-16-2021,Market Basket,174.07,debit,Grocery shopping,Credit Card
03-16-2021,MBTA,18.52,debit,Travel expenses,Credit Card
03-17-2021,StandUp show,69.18,debit,Entertainment,Credit Card
03-18-2021,MBTA,24.43,debit,Travel expenses,Credit Card
03-18-2021,Amazon,23.19,debit,Shopping,Credit Card
03-19-2021,Ice skating,27.24,debit,Entertainment,Credit Card
03-19-2021,Credit Transaction,19.62,credit,Cashback Rewards,Savings
03-19-2021,Credit Transaction,12.81,credit,Cashback Rewards,Savings
03-20-2021,Stop and Shop,204.35,debit,Grocery shopping,Credit Card
03-20-2021,Mall,33.49,debit,Shopping,Credit Card
03-21-2021,Mama-cita,48.0,debit,Restaurants,Credit Card
03-21-2021,Ace Hardware,159.08,debit,Grocery shopping,Credit Card
03-22-2021,Mama-cita,39.06,debit,Restaurants,Credit Card
03-22-2021,AMC Boston,60.94,debit,Entertainment,Credit Card
03-22-2021,Boston Shawarma,50.18,debit,Restaurants,Credit Card
03-23-2021,Market Basket,207.68,debit,Grocery shopping,Credit Card
03-23-2021,Amazon,69.32,debit,Shopping,Credit Card
03-23-2021,Temu,34.47,debit,Shopping,Credit Card
03-23-2021,Uber,30.85,debit,Travel expenses,Credit Card
03-24-2021,StandUp show,47.93,debit,Entertainment,Credit Card
03-24-2021,MBTA,16.81,debit,Travel expenses,Credit Card
03-25-2021,Stop and Shop,180.13,debit,Grocery shopping,Credit Card
03-26-2021,Boston Halal,36.77,debit,Restaurants,Credit Card
03-26-2021,Mall,80.88,debit,Shopping,Credit Card
03-26-2021,Ace Hardware,222.07,debit,Grocery shopping,Credit Card
03-26-2021,Boston Shawarma,31.88,debit,Restaurants,Credit Card
03-26-2021,Trader Joes,185.64,debit,Grocery shopping,Credit Card
03-26-2021,Mama-cita,35.08,debit,Restaurants,Credit Card
03-27-2021,Uber,12.81,debit,Travel expenses,Credit Card
03-28-2021,Stop and Shop,259.99,debit,Grocery shopping,Credit Card
03-28-2021,Boston Halal,73.09,debit,Restaurants,Credit Card
03-28-2021,Boston Shawarma,77.04,debit,Restaurants,Credit Card
03-29-2021,Boston Halal,80.65,debit,Restaurants,Credit Card
03-29-2021,Uber,28.15,debit,Travel expenses,Credit Card
03-29-2021,Trader Joes,165.57,debit,Grocery shopping,Credit Card
03-30-2021,Temu,58.12,debit,Shopping,Credit Card
03-30-2021,Ace Hardware,206.23,debit,Grocery shopping,Credit Card
03-31-2021,Karaoke,40.08,debit,Entertainment,Credit Card
03-31-2021,AMC Boston,22.13,debit,Entertainment,Credit Card
03-31-2021,Lyft,19.97,debit,Travel expenses,Credit Card
03-31-2021,MBTA,16.41,debit,Travel expenses,Credit Card
04-01-2021,Stop and Shop,231.06,debit,Grocery shopping,Credit Card
04-01-2021,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
04-01-2021,Eversource Electricity,78.49,debit,Utilities,Checking
04-01-2021,National Grid Gas,56.73,debit,Utilities,Checking
04-01-2021,Heating fuel,227.84,debit,Utilities,Checking
04-01-2021,Trader Joes,233.95,debit,Grocery shopping,Credit Card
04-01-2021,Mama-cita,26.65,debit,Restaurants,Credit Card
04-01-2021,Boston Halal,39.03,debit,Restaurants,Credit Card
04-01-2021,Ice skating,59.78,debit,Entertainment,Credit Card
04-01-2021,Amazon,23.99,debit,Shopping,Credit Card
04-01-2021,Ace Hardware,195.62,debit,Grocery shopping,Credit Card
04-02-2021,Dominos,55.16,debit,Restaurants,Credit Card
04-03-2021,Karaoke,72.52,debit,Entertainment,Credit Card
04-03-2021,StandUp show,41.27,debit,Entertainment,Credit Card
04-04-2021,MBTA,17.21,debit,Travel expenses,Credit Card
04-04-2021,Lyft,24.52,debit,Travel expenses,Credit Card
04-04-2021,StandUp show,64.46,debit,Entertainment,Credit Card
04-04-2021,Mall,47.49,debit,Shopping,Credit Card
04-04-2021,Uber,20.46,debit,Travel expenses,Credit Card
04-05-2021,Lyft,27.08,debit,Travel expenses,Credit Card
04-05-2021,StandUp show,33.95,debit,Entertainment,Credit Card
04-05-2021,Amazon,83.43,debit,Shopping,Credit Card
04-06-2021,Mall,55.32,debit,Shopping,Credit Card
04-06-2021,Boston Halal,73.63,debit,Restaurants,Credit Card
04-06-2021,AMC Boston,45.16,debit,Entertainment,Credit Card
04-06-2021,Karaoke,62.21,debit,Entertainment,Credit Card
04-07-2021,Mama-cita,73.24,debit,Restaurants,Credit Card
04-07-2021,MBTA,27.09,debit,Travel expenses,Credit Card
04-08-2021,Boston Shawarma,80.35,debit,Restaurants,Credit Card
04-08-2021,Lyft,29.37,debit,Travel expenses,Credit Card
04-09-2021,Boston Shawarma,39.15,debit,Restaurants,Credit Card
04-09-2021,Dominos,41.09,debit,Restaurants,Credit Card
04-09-2021,Trader Joes,226.96,debit,Grocery shopping,Credit Card
04-09-2021,Boston Halal,52.28,debit,Restaurants,Credit Card
04-11-2021,Lyft,19.76,debit,Travel expenses,Credit Card
04-11-2021,Mama-cita,58.64,debit,Restaurants,Credit Card
04-11-2021,Temu,42.38,debit,Shopping,Credit Card
04-11-2021,Boston Shawarma,39.19,debit,Restaurants,Credit Card
04-11-2021,Ice skating,34.52,debit,Entertainment,Credit Card
04-13-2021,Uber,21.83,debit,Travel expenses,Credit Card
04-13-2021,Amazon,63.42,debit,Shopping,Credit Card
04-13-2021,Monthly direct deposit - Salary,10300.0,credit,Salary,Savings
04-14-2021,Karaoke,33.3,debit,Entertainment,Credit Card
04-14-2021,Lyft,23.64,debit,Travel expenses,Credit Card
04-14-2021,AMC Boston,68.26,debit,Entertainment,Credit Card
04-15-2021,MBTA,17.27,debit,Travel expenses,Credit Card
04-15-2021,Ace Hardware,166.65,debit,Grocery shopping,Credit Card
04-15-2021,Credit Transaction,4.01,credit,Cashback Rewards,Savings
04-16-2021,Amazon,59.97,debit,Shopping,Credit Card
04-16-2021,Temu,41.21,debit,Shopping,Credit Card
04-16-2021,Karaoke,66.42,debit,Entertainment,Credit Card
04-16-2021,Stop and Shop,207.63,debit,Grocery shopping,Credit Card
04-17-2021,Amazon,48.29,debit,Shopping,Credit Card
04-17-2021,Market Basket,240.52,debit,Grocery shopping,Credit Card
04-18-2021,Trader Joes,163.47,debit,Grocery shopping,Credit Card
04-18-2021,Karaoke,47.9,debit,Entertainment,Credit Card
04-19-2021,Uber,21.55,debit,Travel expenses,Credit Card
04-20-2021,Ice skating,62.16,debit,Entertainment,Credit Card
04-20-2021,Ace Hardware,180.94,debit,Grocery shopping,Credit Card
04-21-2021,Mall,64.44,debit,Shopping,Credit Card
04-21-2021,Boston Shawarma,81.17,debit,Restaurants,Credit Card
04-21-2021,Ace Hardware,158.77,debit,Grocery shopping,Credit Card
04-22-2021,Market Basket,226.47,debit,Grocery shopping,Credit Card
04-22-2021,Ace Hardware,241.34,debit,Grocery shopping,Credit Card
04-22-2021,Credit Transaction,10.82,credit,Cashback Rewards,Savings
04-22-2021,Ice skating,62.09,debit,Entertainment,Credit Card
04-23-2021,Lyft,16.84,debit,Travel expenses,Credit Card
04-24-2021,Uber,16.63,debit,Travel expenses,Credit Card
04-24-2021,Boston Halal,43.51,debit,Restaurants,Credit Card
04-24-2021,Mall,70.63,debit,Shopping,Credit Card
04-25-2021,Boston Shawarma,30.2,debit,Restaurants,Credit Card
04-25-2021,Temu,38.85,debit,Shopping,Credit Card
04-26-2021,Boston Halal,71.86,debit,Restaurants,Credit Card
04-26-2021,Uber,21.03,debit,Travel expenses,Credit Card
04-26-2021,MBTA,24.89,debit,Travel expenses,Credit Card
04-26-2021,Mall,35.92,debit,Shopping,Credit Card
04-26-2021,Mama-cita,34.15,debit,Restaurants,Credit Card
04-26-2021,Credit Transaction,5.4,credit,Cashback Rewards,Savings
04-27-2021,Uber,19.24,debit,Travel expenses,Credit Card
04-27-2021,MBTA,15.74,debit,Travel expenses,Credit Card
04-28-2021,Ace Hardware,158.61,debit,Grocery shopping,Credit Card
04-28-2021,Credit Transaction,17.36,credit,Cashback Rewards,Savings
04-28-2021,Dominos,55.5,debit,Restaurants,Credit Card
04-29-2021,Ice skating,45.58,debit,Entertainment,Credit Card
04-29-2021,AMC Boston,27.57,debit,Entertainment,Credit Card
05-01-2021,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
05-01-2021,Eversource Electricity,65.71,debit,Utilities,Checking
05-01-2021,National Grid Gas,63.8,debit,Utilities,Checking
05-01-2021,Stop and Shop,199.21,debit,Grocery shopping,Credit Card
05-01-2021,Mall,77.34,debit,Shopping,Credit Card
05-02-2021,Mall,77.76,debit,Shopping,Credit Card
05-03-2021,Dominos,67.71,debit,Restaurants,Credit Card
05-03-2021,Karaoke,25.02,debit,Entertainment,Credit Card
05-04-2021,Lyft,21.27,debit,Travel expenses,Credit Card
05-04-2021,MBTA,28.29,debit,Travel expenses,Credit Card
05-04-2021,Stop and Shop,224.15,debit,Grocery shopping,Credit Card
05-05-2021,Uber,14.63,debit,Travel expenses,Credit Card
05-05-2021,Credit Transaction,90.62,credit,Dividends,Savings
05-05-2021,AMC Boston,65.82,debit,Entertainment,Credit Card
05-07-2021,Credit Transaction,12.24,credit,Cashback Rewards,Savings
05-07-2021,MBTA,26.75,debit,Travel expenses,Credit Card
05-07-2021,Mall,55.03,debit,Shopping,Credit Card
05-08-2021,Boston Halal,65.32,debit,Restaurants,Credit Card
05-08-2021,Amazon,32.8,debit,Shopping,Credit Card
05-09-2021,Mall,40.56,debit,Shopping,Credit Card
05-09-2021,Mama-cita,53.36,debit,Restaurants,Credit Card
05-10-2021,Trader Joes,204.3,debit,Grocery shopping,Credit Card
05-10-2021,Boston Halal,82.2,debit,Restaurants,Credit Card
05-11-2021,Karaoke,54.1,debit,Entertainment,Credit Card
05-11-2021,Lyft,22.74,debit,Travel expenses,Credit Card
05-12-2021,Credit Transaction,70.55,credit,Dividends,Savings
05-12-2021,Credit Transaction,6.54,credit,Cashback Rewards,Savings
05-12-2021,Lyft,26.65,debit,Travel expenses,Credit Card
05-12-2021,Market Basket,229.34,debit,Grocery shopping,Credit Card
05-12-2021,MBTA,18.06,debit,Travel expenses,Credit Card
05-12-2021,Uber,29.17,debit,Travel expenses,Credit Card
05-13-2021,Monthly direct deposit - Salary,10300.0,credit,Salary,Savings
05-13-2021,MBTA,18.51,debit,Travel expenses,Credit Card
05-13-2021,Mall,59.92,debit,Shopping,Credit Card
05-13-2021,Mama-cita,67.22,debit,Restaurants,Credit Card
05-14-2021,Mama-cita,53.07,debit,Restaurants,Credit Card
05-14-2021,Mall,46.96,debit,Shopping,Credit Card
05-14-2021,MBTA,23.14,debit,Travel expenses,Credit Card
05-15-2021,MBTA,24.56,debit,Travel expenses,Credit Card
05-15-2021,Amazon,67.36,debit,Shopping,Credit Card
05-15-2021,Lyft,16.81,debit,Travel expenses,Credit Card
05-15-2021,Credit Transaction,16.28,credit,Cashback Rewards,Savings
05-15-2021,Mall,68.36,debit,Shopping,Credit Card
05-16-2021,Trader Joes,231.13,debit,Grocery shopping,Credit Card
05-16-2021,Boston Shawarma,39.65,debit,Restaurants,Credit Card
05-17-2021,MBTA,21.07,debit,Travel expenses,Credit Card
05-17-2021,AMC Boston,59.84,debit,Entertainment,Credit Card
