Date,Description,Amount,Transaction Type,Category,Account Name
10-19-2020,StandUp show,50.33,debit,Entertainment,Credit Card
10-20-2020,Trader Joes,189.64,debit,Grocery shopping,Credit Card
10-20-2020,Ace Hardware,190.15,debit,Grocery shopping,Credit Card
10-20-2020,Mall,61.0,debit,Shopping,Credit Card
10-20-2020,Market Basket,170.13,debit,Grocery shopping,Credit Card
10-20-2020,Stop and Shop,209.21,debit,Grocery shopping,Credit Card
10-21-2020,Stop and Shop,179.13,debit,Grocery shopping,Credit Card
10-21-2020,Trader Joes,234.93,debit,Grocery shopping,Credit Card
10-21-2020,Mall,32.32,debit,Shopping,Credit Card
10-22-2020,Stop and Shop,153.97,debit,Grocery shopping,Credit Card
10-22-2020,Ace Hardware,174.71,debit,Grocery shopping,Credit Card
10-24-2020,Trader Joes,248.26,debit,Grocery shopping,Credit Card
10-25-2020,Trader Joes,154.33,debit,Grocery shopping,Credit Card
10-25-2020,StandUp show,61.41,debit,Entertainment,Credit Card
10-25-2020,Mama-cita,35.76,debit,Restaurants,Credit Card
10-26-2020,Trader Joes,210.09,debit,Grocery shopping,Credit Card
10-26-2020,Uber,27.47,debit,Travel expenses,Credit Card
10-27-2020,Karaoke,36.41,debit,Entertainment,Credit Card
10-28-2020,Stop and Shop,231.03,debit,Grocery shopping,Credit Card
10-29-2020,Amazon,39.6,debit,Shopping,Credit Card
10-29-2020,Market Basket,161.4,debit,Grocery shopping,Credit Card
10-29-2020,Dominos,62.67,debit,Restaurants,Credit Card
10-30-2020,Mama-cita,75.51,debit,Restaurants,Credit Card
10-30-2020,Trader Joes,219.94,debit,Grocery shopping,Credit Card
10-30-2020,Stop and Shop,246.13,debit,Grocery shopping,Credit Card
10-31-2020,Uber,21.8,debit,Travel expenses,Credit Card
10-31-2020,Boston Halal,78.78,debit,Restaurants,Credit Card
11-01-2020,Rent,2400.0,debit,Mortgage & Rent,Checking
11-01-2020,Eversource Electricity,73.19,debit,Utilities,Checking
11-01-2020,National Grid Gas,72.14,debit,Utilities,Checking
11-01-2020,Heating fuel,157.87,debit,Utilities,Checking
11-01-2020,Trader Joes,206.21,debit,Grocery shopping,Credit Card
11-02-2020,Market Basket,156.37,debit,Grocery shopping,Credit Card
11-02-2020,Mall,72.48,debit,Shopping,Credit Card
11-02-2020,Boston Halal,33.4,debit,Restaurants,Credit Card
11-03-2020,Stop and Shop,152.25,debit,Grocery shopping,Credit Card
11-03-2020,Ace Hardware,237.24,debit,Grocery shopping,Credit Card
11-03-2020,Dominos,43.71,debit,Restaurants,Credit Card
11-03-2020,StandUp show,30.9,debit,Entertainment,Credit Card
11-03-2020,Trader Joes,244.94,debit,Grocery shopping,Credit Card
11-04-2020,Ace Hardware,179.73,debit,Grocery shopping,Credit Card
11-04-2020,MBTA,26.98,debit,Travel expenses,Credit Card
11-05-2020,Mama-cita,33.5,debit,Restaurants,Credit Card
11-05-2020,StandUp show,46.45,debit,Entertainment,Credit Card
11-05-2020,Lyft,16.5,debit,Travel expenses,Credit Card
11-05-2020,Stop and Shop,225.5,debit,Grocery shopping,Credit Card
11-06-2020,Credit Transaction,186.08,credit,Dividends,Savings
11-06-2020,Uber,15.45,debit,Travel expenses,Credit Card
11-06-2020,Trader Joes,247.12,debit,Grocery shopping,Credit Card
11-06-2020,Boston Shawarma,33.85,debit,Restaurants,Credit Card
11-06-2020,Ace Hardware,162.99,debit,Grocery shopping,Credit Card
11-08-2020,Ace Hardware,239.56,debit,Grocery shopping,Credit Card
11-08-2020,Lyft,11.54,debit,Travel expenses,Credit Card
11-09-2020,Stop and Shop,220.52,debit,Grocery shopping,Credit Card
11-09-2020,Trader Joes,170.01,debit,Grocery shopping,Credit Card
11-09-2020,Ace Hardware,192.58,debit,Grocery shopping,Credit Card
11-10-2020,StandUp show,43.24,debit,Entertainment,Credit Card
11-10-2020,Trader Joes,196.12,debit,Grocery shopping,Credit Card
11-10-2020,Stop and Shop,165.83,debit,Grocery shopping,Credit Card
11-10-2020,Dominos,65.28,debit,Restaurants,Credit Card
11-10-2020,Market Basket,233.95,debit,Grocery shopping,Credit Card
11-10-2020,Ace Hardware,181.03,debit,Grocery shopping,Credit Card
11-11-2020,Dominos,47.13,debit,Restaurants,Credit Card
11-11-2020,Stop and Shop,242.02,debit,Grocery shopping,Credit Card
11-11-2020,Market Basket,233.77,debit,Grocery shopping,Credit Card
11-12-2020,Stop and Shop,234.45,debit,Grocery shopping,Credit Card
11-12-2020,Trader Joes,242.33,debit,Grocery shopping,Credit Card
11-12-2020,MBTA,13.02,debit,Travel expenses,Credit Card
11-12-2020,Ace Hardware,240.05,debit,Grocery shopping,Credit Card
11-13-2020,Temu,28.31,debit,Shopping,Credit Card
11-13-2020,Stop and Shop,151.25,debit,Grocery shopping,Credit Card
11-13-2020,Monthly direct deposit - Salary,5850.0,credit,Salary,Savings
11-13-2020,Uber,19.83,debit,Travel expenses,Credit Card
11-13-2020,Mall,53.48,debit,Shopping,Credit Card
11-14-2020,Dominos,46.77,debit,Restaurants,Credit Card
11-14-2020,Boston Halal,49.56,debit,Restaurants,Credit Card
11-14-2020,Ace Hardware,195.11,debit,Grocery shopping,Credit Card
11-14-2020,Stop and Shop,204.77,debit,Grocery shopping,Credit Card
11-15-2020,Ace Hardware,227.28,debit,Grocery shopping,Credit Card
11-15-2020,Market Basket,151.66,debit,Grocery shopping,Credit Card
11-16-2020,Trader Joes,239.03,debit,Grocery shopping,Credit Card
11-16-2020,Amazon,73.12,debit,Shopping,Credit Card
11-16-2020,Boston Halal,60.63,debit,Restaurants,Credit Card
11-16-2020,Ice skating,50.77,debit,Entertainment,Credit Card
11-16-2020,Credit Transaction,5.08,credit,Cashback Rewards,Savings
11-16-2020,Market Basket,212.58,debit,Grocery shopping,Credit Card
11-18-2020,Ace Hardware,241.0,debit,Grocery shopping,Credit Card
11-18-2020,Stop and Shop,150.98,debit,Grocery shopping,Credit Card
11-18-2020,Market Basket,224.32,debit,Grocery shopping,Credit Card
11-19-2020,Boston Shawarma,70.21,debit,Restaurants,Credit Card
11-19-2020,Temu,75.64,debit,Shopping,Credit Card
11-19-2020,Lyft,15.41,debit,Travel expenses,Credit Card
11-19-2020,Mall,36.01,debit,Shopping,Credit Card
11-20-2020,Stop and Shop,220.57,debit,Grocery shopping,Credit Card
11-20-2020,Boston Shawarma,48.2,debit,Restaurants,Credit Card
11-20-2020,Trader Joes,193.75,debit,Grocery shopping,Credit Card
11-21-2020,Dominos,34.52,debit,Restaurants,Credit Card
11-21-2020,Boston Halal,53.82,debit,Restaurants,Credit Card
11-21-2020,Stop and Shop,196.75,debit,Grocery shopping,Credit Card
11-22-2020,Dominos,30.53,debit,Restaurants,Credit Card
11-22-2020,Market Basket,168.03,debit,Grocery shopping,Credit Card
11-23-2020,Credit Transaction,19.48,credit,Cashback Rewards,Savings
11-23-2020,Ice skating,62.18,debit,Entertainment,Credit Card
11-24-2020,Boston Shawarma,51.01,debit,Restaurants,Credit Card
11-25-2020,Market Basket,174.86,debit,Grocery shopping,Credit Card
11-25-2020,Stop and Shop,184.75,debit,Grocery shopping,Credit Card
11-25-2020,Ace Hardware,177.05,debit,Grocery shopping,Credit Card
11-25-2020,Trader Joes,174.89,debit,Grocery shopping,Credit Card
11-26-2020,AMC Boston,45.73,debit,Entertainment,Credit Card
11-27-2020,Amazon,69.02,debit,Shopping,Credit Card
11-27-2020,Trader Joes,223.46,debit,Grocery shopping,Credit Card
11-27-2020,Boston Shawarma,62.74,debit,Restaurants,Credit Card
11-28-2020,Boston Shawarma,59.09,debit,Restaurants,Credit Card
11-28-2020,Boston Halal,31.5,debit,Restaurants,Credit Card
11-28-2020,Dominos,60.7,debit,Restaurants,Credit Card
11-29-2020,Boston Shawarma,47.07,debit,Restaurants,Credit Card
11-29-2020,Trader Joes,194.26,debit,Grocery shopping,Credit Card
11-29-2020,Stop and Shop,235.48,debit,Grocery shopping,Credit Card
11-30-2020,Boston Shawarma,51.05,debit,Restaurants,Credit Card
11-30-2020,Boston Halal,67.89,debit,Restaurants,Credit Card
11-30-2020,Trader Joes,194.06,debit,Grocery shopping,Credit Card
11-30-2020,Ace Hardware,174.68,debit,Grocery shopping,Credit Card
12-01-2020,Ice skating,45.05,debit,Entertainment,Credit Card
12-01-2020,Rent,2400.0,debit,Mortgage & Rent,Checking
12-01-2020,Eversource Electricity,77.21,debit,Utilities,Checking
12-01-2020,National Grid Gas,51.0,debit,Utilities,Checking
12-01-2020,Heating fuel,244.23,debit,Utilities,Checking
12-01-2020,Market Basket,177.29,debit,Grocery shopping,Credit Card
12-01-2020,Stop and Shop,173.89,debit,Grocery shopping,Credit Card
12-02-2020,Ace Hardware,249.36,debit,Grocery shopping,Credit Card
12-02-2020,Boston Shawarma,32.5,debit,Restaurants,Credit Card
12-02-2020,Lyft,26.1,debit,Travel expenses,Credit Card
12-02-2020,Boston Halal,27.38,debit,Restaurants,Credit Card
12-02-2020,Dominos,46.15,debit,Restaurants,Credit Card
12-03-2020,Lyft,12.3,debit,Travel expenses,Credit Card
12-03-2020,Market Basket,225.42,debit,Grocery shopping,Credit Card
12-03-2020,Stop and Shop,245.85,debit,Grocery shopping,Credit Card
12-04-2020,Ace Hardware,198.24,debit,Grocery shopping,Credit Card
12-04-2020,MBTA,27.21,debit,Travel expenses,Credit Card
12-04-2020,Karaoke,51.22,debit,Entertainment,Credit Card
12-05-2020,Market Basket,249.7,debit,Grocery shopping,Credit Card
12-05-2020,Stop and Shop,161.43,debit,Grocery shopping,Credit Card
12-05-2020,Dominos,34.74,debit,Restaurants,Credit Card
12-06-2020,Dominos,41.35,debit,Restaurants,Credit Card
12-06-2020,Ace Hardware,197.34,debit,Grocery shopping,Credit Card
12-06-2020,Market Basket,209.65,debit,Grocery shopping,Credit Card
12-06-2020,Trader Joes,167.18,debit,Grocery shopping,Credit Card
12-07-2020,Amazon,28.61,debit,Shopping,Credit Card
12-07-2020,Lyft,20.4,debit,Travel expenses,Credit Card
12-07-2020,Trader Joes,150.07,debit,Grocery shopping,Credit Card
12-08-2020,Ace Hardware,237.01,debit,Grocery shopping,Credit Card
12-08-2020,Mama-cita,77.62,debit,Restaurants,Credit Card
12-08-2020,Market Basket,178.33,debit,Grocery shopping,Credit Card
12-08-2020,Trader Joes,177.88,debit,Grocery shopping,Credit Card
12-08-2020,Credit Transaction,16.89,credit,Cashback Rewards,Savings
12-08-2020,Stop and Shop,233.31,debit,Grocery shopping,Credit Card
12-09-2020,Boston Halal,70.58,debit,Restaurants,Credit Card
12-09-2020,Credit Transaction,57.76,credit,Dividends,Savings
12-09-2020,Stop and Shop,171.59,debit,Grocery shopping,Credit Card
12-09-2020,Dominos,30.63,debit,Restaurants,Credit Card
12-10-2020,Stop and Shop,221.13,debit,Grocery shopping,Credit Card
12-10-2020,Dominos,44.93,debit,Restaurants,Credit Card
12-10-2020,StandUp show,46.27,debit,Entertainment,Credit Card
12-11-2020,Karaoke,21.4,debit,Entertainment,Credit Card
12-11-2020,Dominos,37.25,debit,Restaurants,Credit Card
12-13-2020,Temu,47.41,debit,Shopping,Credit Card
12-13-2020,Monthly direct deposit - Salary,5850.0,credit,Salary,Savings
12-13-2020,Market Basket,191.98,debit,Grocery shopping,Credit Card
12-14-2020,Mama-cita,62.04,debit,Restaurants,Credit Card
12-14-2020,Ace Hardware,247.01,debit,Grocery shopping,Credit Card
12-14-2020,Trader Joes,167.39,debit,Grocery shopping,Credit Card
12-14-2020,Dominos,77.56,debit,Restaurants,Credit Card
12-15-2020,Amazon,61.42,debit,Shopping,Credit Card
12-16-2020,Market Basket,243.51,debit,Grocery shopping,Credit Card
12-16-2020,Ace Hardware,167.15,debit,Grocery shopping,Credit Card
12-16-2020,Trader Joes,246.57,debit,Grocery shopping,Credit Card
12-16-2020,Stop and Shop,190.5,debit,Grocery shopping,Credit Card
12-17-2020,Ice skating,43.95,debit,Entertainment,Credit Card
12-17-2020,Trader Joes,215.54,debit,Grocery shopping,Credit Card
12-18-2020,Uber,13.53,debit,Travel expenses,Credit Card
12-18-2020,Stop and Shop,215.8,debit,Grocery shopping,Credit Card
12-18-2020,Amazon,62.76,debit,Shopping,Credit Card
12-18-2020,Ace Hardware,242.36,debit,Grocery shopping,Credit Card
12-18-2020,Trader Joes,161.44,debit,Grocery shopping,Credit Card
12-19-2020,Uber,15.35,debit,Travel expenses,Credit Card
12-19-2020,Trader Joes,166.97,debit,Grocery shopping,Credit Card
12-19-2020,Stop and Shop,167.02,debit,Grocery shopping,Credit Card
12-19-2020,Mama-cita,41.72,debit,Restaurants,Credit Card
12-19-2020,Amazon,54.91,debit,Shopping,Credit Card
12-19-2020,Market Basket,223.9,debit,Grocery shopping,Credit Card
12-20-2020,Mama-cita,37.66,debit,Restaurants,Credit Card
12-20-2020,Ace Hardware,172.1,debit,Grocery shopping,Credit Card
12-20-2020,Stop and Shop,208.92,debit,Grocery shopping,Credit Card
12-20-2020,Market Basket,247.51,debit,Grocery shopping,Credit Card
12-20-2020,AMC Boston,50.48,debit,Entertainment,Credit Card
12-20-2020,Trader Joes,210.51,debit,Grocery shopping,Credit Card
12-22-2020,Mama-cita,51.76,debit,Restaurants,Credit Card
12-22-2020,Stop and Shop,193.99,debit,Grocery shopping,Credit Card
12-22-2020,Market Basket,211.99,debit,Grocery shopping,Credit Card
12-22-2020,Credit Transaction,3.63,credit,Cashback Rewards,Savings
12-22-2020,Dominos,73.29,debit,Restaurants,Credit Card
12-23-2020,Ace Hardware,178.04,debit,Grocery shopping,Credit Card
12-23-2020,Trader Joes,203.0,debit,Grocery shopping,Credit Card
12-23-2020,MBTA,28.44,debit,Travel expenses,Credit Card
12-23-2020,Market Basket,181.81,debit,Grocery shopping,Credit Card
12-24-2020,Ace Hardware,156.68,debit,Grocery shopping,Credit Card
12-24-2020,Trader Joes,226.46,debit,Grocery shopping,Credit Card
12-24-2020,Mall,58.9,debit,Shopping,Credit Card
12-24-2020,Market Basket,192.91,debit,Grocery shopping,Credit Card
12-24-2020,Stop and Shop,162.11,debit,Grocery shopping,Credit Card
12-25-2020,Amazon,38.31,debit,Shopping,Credit Card
12-25-2020,Ace Hardware,218.55,debit,Grocery shopping,Credit Card
12-25-2020,MBTA,16.4,debit,Travel expenses,Credit Card
12-25-2020,Trader Joes,238.94,debit,Grocery shopping,Credit Card
12-26-2020,Boston Halal,66.59,debit,Restaurants,Credit Card
12-26-2020,StandUp show,48.32,debit,Entertainment,Credit Card
12-27-2020,Trader Joes,213.52,debit,Grocery shopping,Credit Card
12-27-2020,AMC Boston,65.83,debit,Entertainment,Credit Card
12-27-2020,Stop and Shop,199.59,debit,Grocery shopping,Credit Card
12-27-2020,Uber,10.99,debit,Travel expenses,Credit Card
12-28-2020,Market Basket,223.93,debit,Grocery shopping,Credit Card
12-28-2020,Stop and Shop,166.33,debit,Grocery shopping,Credit Card
12-29-2020,Market Basket,186.05,debit,Grocery shopping,Credit Card
12-29-2020,AMC Boston,69.65,debit,Entertainment,Credit Card
12-29-2020,Ace Hardware,196.19,debit,Grocery shopping,Credit Card
12-29-2020,Karaoke,33.9,debit,Entertainment,Credit Card
12-30-2020,Stop and Shop,177.96,debit,Grocery shopping,Credit Card
12-30-2020,Market Basket,171.27,debit,Grocery shopping,Credit Card
12-30-2020,Trader Joes,208.85,debit,Grocery shopping,Credit Card
12-30-2020,Ace Hardware,222.81,debit,Grocery shopping,Credit Card
12-31-2020,Market Basket,245.87,debit,Grocery shopping,Credit Card
12-31-2020,Lyft,27.99,debit,Travel expenses,Credit Card
01-01-2021,Rent,2400.0,debit,Mortgage & Rent,Checking
01-01-2021,Eversource Electricity,57.71,debit,Utilities,Checking
01-01-2021,National Grid Gas,76.98,debit,Utilities,Checking
01-01-2021,Heating fuel,213.09,debit,Utilities,Checking
01-01-2021,Stop and Shop,264.54,debit,Grocery shopping,Credit Card
01-01-2021,Trader Joes,185.59,debit,Grocery shopping,Credit Card
01-02-2021,Dominos,29.48,debit,Restaurants,Credit Card
01-02-2021,Temu,42.97,debit,Shopping,Credit Card
01-02-2021,Amazon,68.59,debit,Shopping,Credit Card
01-03-2021,Stop and Shop,197.72,debit,Grocery shopping,Credit Card
01-03-2021,Trader Joes,228.29,debit,Grocery shopping,Credit Card
01-03-2021,Ace Hardware,176.39,debit,Grocery shopping,Credit Card
01-03-2021,Market Basket,249.17,debit,Grocery shopping,Credit Card
01-04-2021,Stop and Shop,159.2,debit,Grocery shopping,Credit Card
01-04-2021,Boston Halal,39.04,debit,Restaurants,Credit Card
01-04-2021,Amazon,25.61,debit,Shopping,Credit Card
01-04-2021,AMC Boston,65.83,debit,Entertainment,Credit Card
01-05-2021,Market Basket,239.62,debit,Grocery shopping,Credit Card
01-05-2021,Ace Hardware,250.95,debit,Grocery shopping,Credit Card
01-05-2021,Boston Halal,52.08,debit,Restaurants,Credit Card
01-06-2021,Uber,30.02,debit,Travel expenses,Credit Card
01-06-2021,Karaoke,34.97,debit,Entertainment,Credit Card
01-06-2021,Ace Hardware,257.63,debit,Grocery shopping,Credit Card
01-06-2021,Market Basket,263.6,debit,Grocery shopping,Credit Card
01-07-2021,Dominos,63.36,debit,Restaurants,Credit Card
01-07-2021,Amazon,48.71,debit,Shopping,Credit Card
01-08-2021,StandUp show,45.31,debit,Entertainment,Credit Card
01-08-2021,Stop and Shop,210.73,debit,Grocery shopping,Credit Card
01-09-2021,Ice skating,45.34,debit,Entertainment,Credit Card
01-09-2021,Trader Joes,176.97,debit,Grocery shopping,Credit Card
01-09-2021,Ace Hardware,251.94,debit,Grocery shopping,Credit Card
01-10-2021,Temu,51.18,debit,Shopping,Credit Card
01-10-2021,Dominos,71.14,debit,Restaurants,Credit Card
01-10-2021,AMC Boston,45.61,debit,Entertainment,Credit Card
01-10-2021,Trader Joes,234.39,debit,Grocery shopping,Credit Card
01-10-2021,Boston Shawarma,75.93,debit,Restaurants,Credit Card
01-11-2021,Trader Joes,255.42,debit,Grocery shopping,Credit Card
01-11-2021,Ace Hardware,232.49,debit,Grocery shopping,Credit Card
01-11-2021,Stop and Shop,240.51,debit,Grocery shopping,Credit Card
01-11-2021,Dominos,65.99,debit,Restaurants,Credit Card
01-12-2021,Stop and Shop,201.18,debit,Grocery shopping,Credit Card
01-12-2021,Dominos,79.5,debit,Restaurants,Credit Card
01-13-2021,Mama-cita,37.68,debit,Restaurants,Credit Card
01-13-2021,Lyft,13.04,debit,Travel expenses,Credit Card
01-13-2021,Monthly direct deposit - Salary,5850.0,credit,Salary,Savings
01-13-2021,Boston Halal,35.5,debit,Restaurants,Credit Card
01-13-2021,Trader Joes,186.81,debit,Grocery shopping,Credit Card
01-13-2021,MBTA,29.84,debit,Travel expenses,Credit Card
01-13-2021,Boston Shawarma,82.79,debit,Restaurants,Credit Card
01-13-2021,Dominos,83.56,debit,Restaurants,Credit Card
01-14-2021,Trader Joes,165.93,debit,Grocery shopping,Credit Card
01-14-2021,Ace Hardware,218.38,debit,Grocery shopping,Credit Card
01-14-2021,Stop and Shop,182.15,debit,Grocery shopping,Credit Card
01-14-2021,Lyft,14.03,debit,Travel expenses,Credit Card
01-14-2021,Market Basket,198.61,debit,Grocery shopping,Credit Card
01-14-2021,Amazon,83.36,debit,Shopping,Credit Card
01-15-2021,Boston Halal,47.4,debit,Restaurants,Credit Card
01-15-2021,Credit Transaction,18.73,credit,Cashback Rewards,Savings
01-16-2021,StandUp show,69.28,debit,Entertainment,Credit Card
01-18-2021,Boston Shawarma,65.28,debit,Restaurants,Credit Card
01-18-2021,Ace Hardware,190.84,debit,Grocery shopping,Credit Card
01-19-2021,Ace Hardware,213.69,debit,Grocery shopping,Credit Card
01-19-2021,AMC Boston,50.45,debit,Entertainment,Credit Card
01-20-2021,Stop and Shop,177.78,debit,Grocery shopping,Credit Card
01-20-2021,Boston Halal,76.13,debit,Restaurants,Credit Card
01-20-2021,Ace Hardware,203.29,debit,Grocery shopping,Credit Card
01-21-2021,Stop and Shop,169.74,debit,Grocery shopping,Credit Card
01-21-2021,Trader Joes,205.81,debit,Grocery shopping,Credit Card
01-22-2021,Ice skating,28.02,debit,Entertainment,Credit Card
01-22-2021,Dominos,40.8,debit,Restaurants,Credit Card
01-22-2021,Trader Joes,263.97,debit,Grocery shopping,Credit Card
01-23-2021,Boston Halal,57.26,debit,Restaurants,Credit Card
01-23-2021,Mama-cita,66.24,debit,Restaurants,Credit Card
01-23-2021,Dominos,30.04,debit,Restaurants,Credit Card
01-23-2021,Trader Joes,210.35,debit,Grocery shopping,Credit Card
01-24-2021,Uber,19.21,debit,Travel expenses,Credit Card
01-24-2021,Trader Joes,244.7,debit,Grocery shopping,Credit Card
01-24-2021,MBTA,22.82,debit,Travel expenses,Credit Card
01-26-2021,Mama-cita,47.73,debit,Restaurants,Credit Card
01-27-2021,Boston Halal,62.21,debit,Restaurants,Credit Card
01-27-2021,Dominos,57.07,debit,Restaurants,Credit Card
01-28-2021,Ace Hardware,207.3,debit,Grocery shopping,Credit Card
01-28-2021,Karaoke,62.63,debit,Entertainment,Credit Card
01-28-2021,Trader Joes,181.65,debit,Grocery shopping,Credit Card
01-29-2021,Credit Transaction,7.38,credit,Cashback Rewards,Savings
01-29-2021,Mall,52.19,debit,Shopping,Credit Card
01-29-2021,Trader Joes,194.07,debit,Grocery shopping,Credit Card
01-30-2021,Credit Transaction,123.18,credit,Dividends,Savings
01-30-2021,Market Basket,167.93,debit,Grocery shopping,Credit Card
01-30-2021,Amazon,83.41,debit,Shopping,Credit Card
01-30-2021,Karaoke,58.35,debit,Entertainment,Credit Card
01-30-2021,Temu,59.81,debit,Shopping,Credit Card
01-30-2021,Stop and Shop,222.54,debit,Grocery shopping,Credit Card
01-30-2021,Ace Hardware,264.2,debit,Grocery shopping,Credit Card
01-30-2021,Dominos,35.48,debit,Restaurants,Credit Card
01-31-2021,Stop and Shop,214.25,debit,Grocery shopping,Credit Card
02-01-2021,Lyft,24.89,debit,Travel expenses,Credit Card
02-01-2021,Rent,2400.0,debit,Mortgage & Rent,Checking
02-01-2021,Eversource Electricity,79.53,debit,Utilities,Checking
02-01-2021,National Grid Gas,75.55,debit,Utilities,Checking
02-01-2021,Heating fuel,310.32,debit,Utilities,Checking
02-01-2021,Stop and Shop,261.92,debit,Grocery shopping,Credit Card
02-01-2021,Mama-cita,48.17,debit,Restaurants,Credit Card
02-02-2021,AMC Boston,22.56,debit,Entertainment,Credit Card
02-02-2021,Temu,76.33,debit,Shopping,Credit Card
02-02-2021,Stop and Shop,255.22,debit,Grocery shopping,Credit Card
02-02-2021,Market Basket,195.87,debit,Grocery shopping,Credit Card
02-02-2021,Trader Joes,159.59,debit,Grocery shopping,Credit Card
02-02-2021,Ace Hardware,260.31,debit,Grocery shopping,Credit Card
02-03-2021,Stop and Shop,225.93,debit,Grocery shopping,Credit Card
02-03-2021,Dominos,36.25,debit,Restaurants,Credit Card
02-03-2021,Karaoke,52.01,debit,Entertainment,Credit Card
02-04-2021,Boston Halal,35.11,debit,Restaurants,Credit Card
02-04-2021,Mama-cita,59.79,debit,Restaurants,Credit Card
02-04-2021,Credit Transaction,16.54,credit,Cashback Rewards,Savings
02-04-2021,Trader Joes,244.08,debit,Grocery shopping,Credit Card
02-04-2021,Market Basket,171.19,debit,Grocery shopping,Credit Card
02-04-2021,Stop and Shop,207.59,debit,Grocery shopping,Credit Card
02-05-2021,Ace Hardware,182.96,debit,Grocery shopping,Credit Card
02-05-2021,Ice skating,62.46,debit,Entertainment,Credit Card
02-05-2021,StandUp show,49.41,debit,Entertainment,Credit Card
02-05-2021,Uber,19.14,debit,Travel expenses,Credit Card
02-05-2021,Amazon,50.27,debit,Shopping,Credit Card
02-05-2021,Mall,47.69,debit,Shopping,Credit Card
02-06-2021,Amazon,72.19,debit,Shopping,Credit Card
02-06-2021,Mall,28.0,debit,Shopping,Credit Card
02-06-2021,Stop and Shop,260.41,debit,Grocery shopping,Credit Card
02-06-2021,Market Basket,161.06,debit,Grocery shopping,Credit Card
02-06-2021,Boston Shawarma,37.49,debit,Restaurants,Credit Card
02-06-2021,Credit Transaction,83.35,credit,Dividends,Savings
02-07-2021,Stop and Shop,209.11,debit,Grocery shopping,Credit Card
02-07-2021,Temu,44.11,debit,Shopping,Credit Card
02-07-2021,MBTA,18.52,debit,Travel expenses,Credit Card
02-07-2021,Lyft,24.42,debit,Travel expenses,Credit Card
02-08-2021,Stop and Shop,244.51,debit,Grocery shopping,Credit Card
02-08-2021,MBTA,28.47,debit,Travel expenses,Credit Card
02-08-2021,Market Basket,225.1,debit,Grocery shopping,Credit Card
02-08-2021,Uber,19.89,debit,Travel expenses,Credit Card
02-09-2021,Uber,17.54,debit,Travel expenses,Credit Card
02-09-2021,Ice skating,37.37,debit,Entertainment,Credit Card
02-09-2021,Mama-cita,37.15,debit,Restaurants,Credit Card
02-10-2021,Mama-cita,30.61,debit,Restaurants,Credit Card
02-10-2021,Market Basket,203.42,debit,Grocery shopping,Credit Card
02-10-2021,Mall,30.84,debit,Shopping,Credit Card
02-11-2021,Trader Joes,249.16,debit,Grocery shopping,Credit Card
02-11-2021,Market Basket,176.16,debit,Grocery shopping,Credit Card
02-12-2021,Credit Transaction,12.83,credit,Cashback Rewards,Savings
02-12-2021,Boston Shawarma,28.08,debit,Restaurants,Credit Card
02-12-2021,Stop and Shop,167.72,debit,Grocery shopping,Credit Card
02-12-2021,Mall,73.56,debit,Shopping,Credit Card
02-12-2021,Lyft,15.24,debit,Travel expenses,Credit Card
02-12-2021,Market Basket,183.0,debit,Grocery shopping,Credit Card
02-13-2021,Dominos,35.13,debit,Restaurants,Credit Card
02-13-2021,Credit Transaction,9.69,credit,Cashback Rewards,Savings
02-13-2021,Monthly direct deposit - Salary,5850.0,credit,Salary,Savings
02-13-2021,Temu,75.52,debit,Shopping,Credit Card
02-13-2021,Trader Joes,217.29,debit,Grocery shopping,Credit Card
02-13-2021,Market Basket,257.0,debit,Grocery shopping,Credit Card
02-13-2021,Ace Hardware,204.63,debit,Grocery shopping,Credit Card
02-13-2021,Lyft,18.2,debit,Travel expenses,Credit Card
02-13-2021,Stop and Shop,227.25,debit,Grocery shopping,Credit Card
02-14-2021,Credit Transaction,196.71,credit,Dividends,Savings
02-14-2021,Karaoke,45.86,debit,Entertainment,Credit Card
02-14-2021,Temu,70.17,debit,Shopping,Credit Card
02-14-2021,Credit Transaction,8.44,credit,Cashback Rewards,Savings
02-14-2021,Trader Joes,215.52,debit,Grocery shopping,Credit Card
02-15-2021,Trader Joes,245.09,debit,Grocery shopping,Credit Card
02-15-2021,Mama-cita,81.01,debit,Restaurants,Credit Card
02-15-2021,Temu,78.65,debit,Shopping,Credit Card
02-15-2021,Stop and Shop,213.61,debit,Grocery shopping,Credit Card
02-15-2021,Ace Hardware,248.57,debit,Grocery shopping,Credit Card
02-16-2021,Stop and Shop,169.18,debit,Grocery shopping,Credit Card
02-16-2021,MBTA,19.76,debit,Travel expenses,Credit Card
02-16-2021,Trader Joes,222.54,debit,Grocery shopping,Credit Card
02-17-2021,Boston Halal,43.99,debit,Restaurants,Credit Card
02-17-2021,MBTA,12.64,debit,Travel expenses,Credit Card
02-17-2021,Mama-cita,51.24,debit,Restaurants,Credit Card
02-18-2021,Dominos,28.11,debit,Restaurants,Credit Card
02-18-2021,Ace Hardware,194.08,debit,Grocery shopping,Credit Card
02-19-2021,Boston Shawarma,35.6,debit,Restaurants,Credit Card
02-19-2021,Temu,57.8,debit,Shopping,Credit Card
02-19-2021,Ice skating,72.53,debit,Entertainment,Credit Card
02-19-2021,Lyft,19.94,debit,Travel expenses,Credit Card
02-19-2021,Karaoke,21.51,debit,Entertainment,Credit Card
02-19-2021,Mama-cita,82.73,debit,Restaurants,Credit Card
