Date,Description,Amount,Transaction Type,Category,Account Name
10-01-2022,Rent,1500.0,debit,Mortgage & Rent,Checking
10-01-2022,Eversource Electricity,77.37,debit,Utilities,Checking
10-01-2022,National Grid Gas,76.04,debit,Utilities,Checking
10-01-2022,Heating fuel,158.63,debit,Utilities,Checking
10-01-2022,Credit Transaction,9.42,credit,Cashback Rewards,Savings
10-02-2022,Mama-cita,27.94,debit,Restaurants,Credit Card
10-02-2022,Trader Joes,180.75,debit,Grocery shopping,Credit Card
10-03-2022,Dominos,58.48,debit,Restaurants,Credit Card
10-03-2022,Stop and Shop,157.59,debit,Grocery shopping,Credit Card
10-03-2022,Market Basket,202.67,debit,Grocery shopping,Credit Card
10-03-2022,Boston Halal,56.82,debit,Restaurants,Credit Card
10-04-2022,Mama-cita,54.17,debit,Restaurants,Credit Card
10-05-2022,Boston Shawarma,66.72,debit,Restaurants,Credit Card
10-05-2022,Trader Joes,164.74,debit,Grocery shopping,Credit Card
10-06-2022,Mama-cita,28.14,debit,Restaurants,Credit Card
10-06-2022,Boston Halal,65.35,debit,Restaurants,Credit Card
10-06-2022,Dominos,28.83,debit,Restaurants,Credit Card
10-07-2022,Ace Hardware,206.55,debit,Grocery shopping,Credit Card
10-07-2022,Boston Shawarma,53.21,debit,Restaurants,Credit Card
10-07-2022,Stop and Shop,177.68,debit,Grocery shopping,Credit Card
10-08-2022,Trader Joes,181.49,debit,Grocery shopping,Credit Card
10-08-2022,Uber,17.65,debit,Travel expenses,Credit Card
10-08-2022,Boston Halal,35.56,debit,Restaurants,Credit Card
10-08-2022,Stop and Shop,192.03,debit,Grocery shopping,Credit Card
10-09-2022,Ace Hardware,195.68,debit,Grocery shopping,Credit Card
10-09-2022,Trader Joes,191.72,debit,Grocery shopping,Credit Card
10-09-2022,Dominos,54.63,debit,Restaurants,Credit Card
10-10-2022,Stop and Shop,200.88,debit,Grocery shopping,Credit Card
10-10-2022,Market Basket,198.29,debit,Grocery shopping,Credit Card
10-10-2022,Ace Hardware,176.5,debit,Grocery shopping,Credit Card
10-10-2022,Uber,29.32,debit,Travel expenses,Credit Card
10-10-2022,Trader Joes,160.94,debit,Grocery shopping,Credit Card
10-11-2022,Mama-cita,35.14,debit,Restaurants,Credit Card
10-11-2022,Ace Hardware,176.48,debit,Grocery shopping,Credit Card
10-12-2022,Lyft,24.9,debit,Travel expenses,Credit Card
10-12-2022,Amazon,32.82,debit,Shopping,Credit Card
10-13-2022,Monthly direct deposit - Salary,4138.0,credit,Salary,Savings
10-13-2022,Dominos,49.75,debit,Restaurants,Credit Card
10-14-2022,Trader Joes,198.8,debit,Grocery shopping,Credit Card
10-14-2022,Credit Transaction,6.41,credit,Cashback Rewards,Savings
10-14-2022,Boston Shawarma,79.88,debit,Restaurants,Credit Card
10-14-2022,Boston Halal,56.49,debit,Restaurants,Credit Card
10-15-2022,Mama-cita,35.14,debit,Restaurants,Credit Card
10-16-2022,Mama-cita,60.74,debit,Restaurants,Credit Card
10-16-2022,Trader Joes,158.84,debit,Grocery shopping,Credit Card
10-17-2022,Boston Halal,28.22,debit,Restaurants,Credit Card
10-17-2022,Credit Transaction,5.52,credit,Cashback Rewards,Savings
10-17-2022,Ace Hardware,197.12,debit,Grocery shopping,Credit Card
10-18-2022,Ace Hardware,171.48,debit,Grocery shopping,Credit Card
10-18-2022,Trader Joes,158.07,debit,Grocery shopping,Credit Card
10-18-2022,Boston Shawarma,70.93,debit,Restaurants,Credit Card
10-19-2022,Temu,27.76,debit,Shopping,Credit Card
10-19-2022,Boston Halal,55.44,debit,Restaurants,Credit Card
10-19-2022,Market Basket,186.35,debit,Grocery shopping,Credit Card
10-19-2022,Lyft,18.23,debit,Travel expenses,Credit Card
10-19-2022,Boston Shawarma,30.71,debit,Restaurants,Credit Card
10-20-2022,Stop and Shop,168.63,debit,Grocery shopping,Credit Card
10-20-2022,Trader Joes,193.57,debit,Grocery shopping,Credit Card
10-20-2022,Dominos,54.32,debit,Restaurants,Credit Card
10-20-2022,Mall,56.43,debit,Shopping,Credit Card
10-21-2022,Trader Joes,190.24,debit,Grocery shopping,Credit Card
10-21-2022,Market Basket,159.63,debit,Grocery shopping,Credit Card
10-22-2022,Boston Shawarma,61.69,debit,Restaurants,Credit Card
10-22-2022,Amazon,50.03,debit,Shopping,Credit Card
10-22-2022,Trader Joes,160.14,debit,Grocery shopping,Credit Card
10-22-2022,Stop and Shop,189.29,debit,Grocery shopping,Credit Card
10-23-2022,Mama-cita,46.18,debit,Restaurants,Credit Card
10-23-2022,Credit Transaction,9.27,credit,Cashback Rewards,Savings
10-23-2022,Boston Halal,61.48,debit,Restaurants,Credit Card
10-23-2022,Uber,17.18,debit,Travel expenses,Credit Card
10-23-2022,Boston Shawarma,70.89,debit,Restaurants,Credit Card
10-23-2022,Trader Joes,164.44,debit,Grocery shopping,Credit Card
10-23-2022,Mall,35.37,debit,Shopping,Credit Card
10-24-2022,Ace Hardware,199.45,debit,Grocery shopping,Credit Card
10-24-2022,Lyft,13.9,debit,Travel expenses,Credit Card
10-24-2022,Mama-cita,44.71,debit,Restaurants,Credit Card
10-24-2022,StandUp show,39.2,debit,Entertainment,Credit Card
10-24-2022,Trader Joes,181.42,debit,Grocery shopping,Credit Card
10-24-2022,Temu,69.7,debit,Shopping,Credit Card
10-25-2022,Boston Shawarma,82.72,debit,Restaurants,Credit Card
10-25-2022,Ace Hardware,204.8,debit,Grocery shopping,Credit Card
10-25-2022,Boston Halal,56.65,debit,Restaurants,Credit Card
10-25-2022,Credit Transaction,3.1,credit,Cashback Rewards,Savings
10-25-2022,Temu,60.48,debit,Shopping,Credit Card
10-25-2022,Uber,23.01,debit,Travel expenses,Credit Card
10-26-2022,Market Basket,180.96,debit,Grocery shopping,Credit Card
10-27-2022,Stop and Shop,177.16,debit,Grocery shopping,Credit Card
10-28-2022,AMC Boston,51.11,debit,Entertainment,Credit Card
10-28-2022,Boston Halal,62.36,debit,Restaurants,Credit Card
10-28-2022,StandUp show,63.45,debit,Entertainment,Credit Card
10-29-2022,Trader Joes,166.53,debit,Grocery shopping,Credit Card
10-29-2022,Boston Halal,52.0,debit,Restaurants,Credit Card
10-29-2022,Temu,45.78,debit,Shopping,Credit Card
10-29-2022,Ace Hardware,199.54,debit,Grocery shopping,Credit Card
10-29-2022,Market Basket,157.48,debit,Grocery shopping,Credit Card
10-30-2022,StandUp show,34.32,debit,Entertainment,Credit Card
10-30-2022,Stop and Shop,171.64,debit,Grocery shopping,Credit Card
10-31-2022,Ace Hardware,190.52,debit,Grocery shopping,Credit Card
10-31-2022,AMC Boston,46.55,debit,Entertainment,Credit Card
11-01-2022,Rent,1500.0,debit,Mortgage & Rent,Checking
11-01-2022,Eversource Electricity,77.48,debit,Utilities,Checking
11-01-2022,National Grid Gas,79.63,debit,Utilities,Checking
11-01-2022,Heating fuel,146.27,debit,Utilities,Checking
11-01-2022,StandUp show,23.49,debit,Entertainment,Credit Card
11-01-2022,Credit Transaction,7.03,credit,Cashback Rewards,Savings
11-02-2022,Mama-cita,79.09,debit,Restaurants,Credit Card
11-02-2022,Boston Halal,62.25,debit,Restaurants,Credit Card
11-03-2022,Mall,79.9,debit,Shopping,Credit Card
11-03-2022,Ice skating,55.74,debit,Entertainment,Credit Card
11-03-2022,Ace Hardware,165.08,debit,Grocery shopping,Credit Card
11-03-2022,Trader Joes,205.3,debit,Grocery shopping,Credit Card
11-03-2022,Mama-cita,26.92,debit,Restaurants,Credit Card
11-04-2022,Stop and Shop,198.08,debit,Grocery shopping,Credit Card
11-04-2022,Trader Joes,172.26,debit,Grocery shopping,Credit Card
11-04-2022,Dominos,83.99,debit,Restaurants,Credit Card
11-04-2022,Ace Hardware,173.42,debit,Grocery shopping,Credit Card
11-05-2022,Credit Transaction,325.67,credit,Dividends,Savings
11-05-2022,Market Basket,159.41,debit,Grocery shopping,Credit Card
11-05-2022,Mama-cita,26.94,debit,Restaurants,Credit Card
11-05-2022,Stop and Shop,182.27,debit,Grocery shopping,Credit Card
11-05-2022,Trader Joes,203.16,debit,Grocery shopping,Credit Card
11-05-2022,Ace Hardware,193.4,debit,Grocery shopping,Credit Card
11-05-2022,Boston Halal,77.62,debit,Restaurants,Credit Card
11-06-2022,Ace Hardware,177.76,debit,Grocery shopping,Credit Card
11-06-2022,Boston Shawarma,80.94,debit,Restaurants,Credit Card
11-06-2022,Stop and Shop,175.86,debit,Grocery shopping,Credit Card
11-06-2022,StandUp show,45.61,debit,Entertainment,Credit Card
11-07-2022,Market Basket,178.93,debit,Grocery shopping,Credit Card
11-08-2022,Market Basket,161.07,debit,Grocery shopping,Credit Card
11-08-2022,Trader Joes,202.83,debit,Grocery shopping,Credit Card
11-08-2022,Dominos,76.4,debit,Restaurants,Credit Card
11-09-2022,Credit Transaction,3.94,credit,Cashback Rewards,Savings
11-09-2022,Mama-cita,66.63,debit,Restaurants,Credit Card
11-09-2022,Stop and Shop,162.76,debit,Grocery shopping,Credit Card
11-10-2022,Lyft,27.43,debit,Travel expenses,Credit Card
11-10-2022,Uber,19.67,debit,Travel expenses,Credit Card
11-10-2022,Dominos,75.0,debit,Restaurants,Credit Card
11-10-2022,Market Basket,162.19,debit,Grocery shopping,Credit Card
11-10-2022,Boston Halal,53.25,debit,Restaurants,Credit Card
11-12-2022,Boston Shawarma,71.55,debit,Restaurants,Credit Card
11-12-2022,AMC Boston,31.6,debit,Entertainment,Credit Card
11-12-2022,Trader Joes,174.01,debit,Grocery shopping,Credit Card
11-13-2022,Trader Joes,164.75,debit,Grocery shopping,Credit Card
11-13-2022,Boston Shawarma,31.82,debit,Restaurants,Credit Card
11-13-2022,Dominos,61.88,debit,Restaurants,Credit Card
11-13-2022,Monthly direct deposit - Salary,4966.0,credit,Salary,Savings
11-13-2022,Market Basket,167.52,debit,Grocery shopping,Credit Card
11-14-2022,Market Basket,166.4,debit,Grocery shopping,Credit Card
11-14-2022,Trader Joes,195.48,debit,Grocery shopping,Credit Card
11-14-2022,Lyft,16.6,debit,Travel expenses,Credit Card
11-14-2022,Boston Shawarma,37.17,debit,Restaurants,Credit Card
11-14-2022,Stop and Shop,172.45,debit,Grocery shopping,Credit Card
11-14-2022,Ace Hardware,185.75,debit,Grocery shopping,Credit Card
11-14-2022,Ice skating,37.53,debit,Entertainment,Credit Card
11-15-2022,Stop and Shop,175.06,debit,Grocery shopping,Credit Card
11-16-2022,Boston Halal,49.22,debit,Restaurants,Credit Card
11-17-2022,Temu,36.08,debit,Shopping,Credit Card
11-17-2022,Stop and Shop,174.51,debit,Grocery shopping,Credit Card
11-17-2022,Mama-cita,47.15,debit,Restaurants,Credit Card
11-17-2022,Boston Shawarma,59.45,debit,Restaurants,Credit Card
11-17-2022,Ace Hardware,175.18,debit,Grocery shopping,Credit Card
11-18-2022,Boston Shawarma,46.87,debit,Restaurants,Credit Card
11-18-2022,Karaoke,32.11,debit,Entertainment,Credit Card
11-19-2022,Boston Halal,66.27,debit,Restaurants,Credit Card
11-19-2022,Ace Hardware,194.58,debit,Grocery shopping,Credit Card
11-20-2022,Boston Shawarma,45.68,debit,Restaurants,Credit Card
11-20-2022,Trader Joes,205.07,debit,Grocery shopping,Credit Card
11-20-2022,Lyft,23.18,debit,Travel expenses,Credit Card
11-21-2022,Amazon,63.83,debit,Shopping,Credit Card
11-21-2022,Temu,33.81,debit,Shopping,Credit Card
11-21-2022,Ace Hardware,195.65,debit,Grocery shopping,Credit Card
11-21-2022,Boston Halal,73.5,debit,Restaurants,Credit Card
11-21-2022,Dominos,56.88,debit,Restaurants,Credit Card
11-21-2022,Trader Joes,180.8,debit,Grocery shopping,Credit Card
11-22-2022,Market Basket,183.04,debit,Grocery shopping,Credit Card
11-22-2022,Boston Shawarma,46.56,debit,Restaurants,Credit Card
11-23-2022,Mama-cita,54.85,debit,Restaurants,Credit Card
11-23-2022,Mall,56.27,debit,Shopping,Credit Card
11-23-2022,Dominos,80.6,debit,Restaurants,Credit Card
11-23-2022,Stop and Shop,189.71,debit,Grocery shopping,Credit Card
11-24-2022,Amazon,51.39,debit,Shopping,Credit Card
11-24-2022,Temu,46.04,debit,Shopping,Credit Card
11-24-2022,Trader Joes,190.33,debit,Grocery shopping,Credit Card
11-24-2022,Stop and Shop,160.73,debit,Grocery shopping,Credit Card
11-25-2022,Stop and Shop,172.64,debit,Grocery shopping,Credit Card
11-25-2022,Trader Joes,197.24,debit,Grocery shopping,Credit Card
11-25-2022,Ace Hardware,173.3,debit,Grocery shopping,Credit Card
11-25-2022,Market Basket,190.89,debit,Grocery shopping,Credit Card
11-26-2022,Dominos,47.26,debit,Restaurants,Credit Card
11-26-2022,Ace Hardware,201.58,debit,Grocery shopping,Credit Card
11-26-2022,Boston Halal,77.0,debit,Restaurants,Credit Card
11-27-2022,Market Basket,193.19,debit,Grocery shopping,Credit Card
11-27-2022,Trader Joes,179.68,debit,Grocery shopping,Credit Card
11-27-2022,Amazon,71.04,debit,Shopping,Credit Card
11-27-2022,Lyft,27.8,debit,Travel expenses,Credit Card
11-27-2022,Karaoke,63.9,debit,Entertainment,Credit Card
11-28-2022,Ace Hardware,190.47,debit,Grocery shopping,Credit Card
11-29-2022,Stop and Shop,188.35,debit,Grocery shopping,Credit Card
11-30-2022,Boston Halal,65.01,debit,Restaurants,Credit Card
11-30-2022,Stop and Shop,178.45,debit,Grocery shopping,Credit Card
11-30-2022,Boston Shawarma,76.55,debit,Restaurants,Credit Card
11-30-2022,Ace Hardware,157.63,debit,Grocery shopping,Credit Card
11-30-2022,Market Basket,159.76,debit,Grocery shopping,Credit Card
12-01-2022,Stop and Shop,193.45,debit,Grocery shopping,Credit Card
12-01-2022,Rent,1500.0,debit,Mortgage & Rent,Checking
12-01-2022,Eversource Electricity,75.28,debit,Utilities,Checking
12-01-2022,National Grid Gas,77.49,debit,Utilities,Checking
12-01-2022,Heating fuel,249.88,debit,Utilities,Checking
12-01-2022,Mama-cita,70.05,debit,Restaurants,Credit Card
12-01-2022,Amazon,23.01,debit,Shopping,Credit Card
12-01-2022,Dominos,42.28,debit,Restaurants,Credit Card
12-01-2022,Ice skating,50.02,debit,Entertainment,Credit Card
12-02-2022,Boston Shawarma,45.89,debit,Restaurants,Credit Card
12-02-2022,Amazon,77.23,debit,Shopping,Credit Card
12-03-2022,Boston Shawarma,55.12,debit,Restaurants,Credit Card
12-03-2022,Market Basket,181.99,debit,Grocery shopping,Credit Card
12-04-2022,Ace Hardware,179.28,debit,Grocery shopping,Credit Card
12-04-2022,Trader Joes,206.34,debit,Grocery shopping,Credit Card
12-04-2022,Stop and Shop,174.55,debit,Grocery shopping,Credit Card
12-05-2022,Temu,22.54,debit,Shopping,Credit Card
12-07-2022,Ice skating,34.0,debit,Entertainment,Credit Card
12-08-2022,Mall,30.4,debit,Shopping,Credit Card
12-09-2022,Temu,54.11,debit,Shopping,Credit Card
12-09-2022,Amazon,65.72,debit,Shopping,Credit Card
12-09-2022,Ace Hardware,180.13,debit,Grocery shopping,Credit Card
12-12-2022,Trader Joes,171.72,debit,Grocery shopping,Credit Card
12-12-2022,Dominos,36.19,debit,Restaurants,Credit Card
12-13-2022,Credit Transaction,233.73,credit,Dividends,Savings
12-13-2022,Monthly direct deposit - Salary,4966.0,credit,Salary,Savings
12-13-2022,Lyft,11.44,debit,Travel expenses,Credit Card
12-13-2022,Credit Transaction,185.91,credit,Dividends,Savings
12-13-2022,Temu,65.68,debit,Shopping,Credit Card
12-14-2022,Stop and Shop,176.14,debit,Grocery shopping,Credit Card
12-14-2022,Market Basket,196.23,debit,Grocery shopping,Credit Card
12-14-2022,Mall,31.0,debit,Shopping,Credit Card
12-14-2022,Trader Joes,207.18,debit,Grocery shopping,Credit Card
12-15-2022,Ice skating,36.43,debit,Entertainment,Credit Card
12-15-2022,Ace Hardware,178.52,debit,Grocery shopping,Credit Card
12-15-2022,Dominos,45.28,debit,Restaurants,Credit Card
12-15-2022,Boston Shawarma,80.05,debit,Restaurants,Credit Card
12-16-2022,Mama-cita,84.18,debit,Restaurants,Credit Card
12-16-2022,Boston Shawarma,39.95,debit,Restaurants,Credit Card
12-17-2022,Trader Joes,162.69,debit,Grocery shopping,Credit Card
12-17-2022,Uber,23.46,debit,Travel expenses,Credit Card
12-17-2022,Stop and Shop,205.01,debit,Grocery shopping,Credit Card
12-18-2022,Mama-cita,28.6,debit,Restaurants,Credit Card
12-18-2022,Dominos,78.45,debit,Restaurants,Credit Card
12-18-2022,Trader Joes,198.67,debit,Grocery shopping,Credit Card
12-18-2022,Boston Shawarma,67.83,debit,Restaurants,Credit Card
12-19-2022,Boston Shawarma,56.19,debit,Restaurants,Credit Card
12-19-2022,Ace Hardware,204.54,debit,Grocery shopping,Credit Card
12-19-2022,Stop and Shop,197.79,debit,Grocery shopping,Credit Card
12-19-2022,Market Basket,174.64,debit,Grocery shopping,Credit Card
12-20-2022,Mama-cita,33.94,debit,Restaurants,Credit Card
12-21-2022,Stop and Shop,177.38,debit,Grocery shopping,Credit Card
12-21-2022,Market Basket,192.39,debit,Grocery shopping,Credit Card
12-21-2022,Dominos,42.25,debit,Restaurants,Credit Card
12-21-2022,Ace Hardware,182.99,debit,Grocery shopping,Credit Card
12-22-2022,Credit Transaction,192.91,credit,Dividends,Savings
12-23-2022,Trader Joes,173.57,debit,Grocery shopping,Credit Card
12-23-2022,Boston Shawarma,75.37,debit,Restaurants,Credit Card
12-23-2022,Stop and Shop,205.9,debit,Grocery shopping,Credit Card
12-23-2022,Dominos,37.61,debit,Restaurants,Credit Card
12-23-2022,Market Basket,170.47,debit,Grocery shopping,Credit Card
12-23-2022,Boston Halal,54.74,debit,Restaurants,Credit Card
12-25-2022,Credit Transaction,134.65,credit,Dividends,Savings
12-25-2022,Trader Joes,192.06,debit,Grocery shopping,Credit Card
12-25-2022,Amazon,23.13,debit,Shopping,Credit Card
12-26-2022,Trader Joes,164.97,debit,Grocery shopping,Credit Card
12-26-2022,Credit Transaction,5.91,credit,Cashback Rewards,Savings
12-26-2022,Boston Shawarma,51.88,debit,Restaurants,Credit Card
12-27-2022,Dominos,39.01,debit,Restaurants,Credit Card
12-27-2022,Trader Joes,211.97,debit,Grocery shopping,Credit Card
12-27-2022,Credit Transaction,246.42,credit,Dividends,Savings
12-28-2022,Credit Transaction,3.28,credit,Cashback Rewards,Savings
12-28-2022,Boston Shawarma,76.95,debit,Restaurants,Credit Card
12-28-2022,Ace Hardware,169.82,debit,Grocery shopping,Credit Card
12-28-2022,Mama-cita,60.25,debit,Restaurants,Credit Card
12-29-2022,Mall,25.7,debit,Shopping,Credit Card
12-29-2022,Dominos,44.73,debit,Restaurants,Credit Card
12-29-2022,Stop and Shop,169.62,debit,Grocery shopping,Credit Card
12-30-2022,Trader Joes,166.57,debit,Grocery shopping,Credit Card
12-30-2022,Mama-cita,56.85,debit,Restaurants,Credit Card
12-30-2022,Stop and Shop,198.6,debit,Grocery shopping,Credit Card
12-31-2022,Boston Shawarma,51.51,debit,Restaurants,Credit Card
01-01-2023,Ace Hardware,184.26,debit,Grocery shopping,Credit Card
01-01-2023,Rent,1500.0,debit,Mortgage & Rent,Checking
01-01-2023,Eversource Electricity,78.87,debit,Utilities,Checking
01-01-2023,National Grid Gas,77.21,debit,Utilities,Checking
01-01-2023,Heating fuel,195.71,debit,Utilities,Checking
01-01-2023,Market Basket,161.89,debit,Grocery shopping,Credit Card
01-01-2023,Mama-cita,48.1,debit,Restaurants,Credit Card
01-02-2023,Credit Transaction,5.66,credit,Cashback Rewards,Savings
01-02-2023,Credit Transaction,3.41,credit,Cashback Rewards,Savings
01-04-2023,Boston Halal,74.6,debit,Restaurants,Credit Card
01-04-2023,Mama-cita,71.07,debit,Restaurants,Credit Card
01-05-2023,StandUp show,37.27,debit,Entertainment,Credit Card
01-05-2023,Dominos,34.18,debit,Restaurants,Credit Card
01-06-2023,Credit Transaction,5.23,credit,Cashback Rewards,Savings
01-06-2023,Temu,38.79,debit,Shopping,Credit Card
01-06-2023,Mall,83.64,debit,Shopping,Credit Card
01-07-2023,Mama-cita,47.27,debit,Restaurants,Credit Card
01-07-2023,Amazon,83.71,debit,Shopping,Credit Card
01-08-2023,Market Basket,189.22,debit,Grocery shopping,Credit Card
01-08-2023,Stop and Shop,209.94,debit,Grocery shopping,Credit Card
01-09-2023,Boston Halal,74.44,debit,Restaurants,Credit Card
01-09-2023,Mama-cita,77.83,debit,Restaurants,Credit Card
01-09-2023,Dominos,30.92,debit,Restaurants,Credit Card
01-09-2023,Boston Shawarma,43.35,debit,Restaurants,Credit Card
01-10-2023,Boston Shawarma,73.13,debit,Restaurants,Credit Card
01-10-2023,Lyft,11.28,debit,Travel expenses,Credit Card
01-11-2023,Boston Halal,79.38,debit,Restaurants,Credit Card
01-11-2023,Mall,49.63,debit,Shopping,Credit Card
01-11-2023,Amazon,22.2,debit,Shopping,Credit Card
01-11-2023,Trader Joes,166.8,debit,Grocery shopping,Credit Card
01-12-2023,Mama-cita,81.8,debit,Restaurants,Credit Card
01-12-2023,Market Basket,191.39,debit,Grocery shopping,Credit Card
01-12-2023,Credit Transaction,7.13,credit,Cashback Rewards,Savings
01-12-2023,Trader Joes,181.59,debit,Grocery shopping,Credit Card
01-13-2023,Ace Hardware,172.8,debit,Grocery shopping,Credit Card
01-13-2023,StandUp show,32.14,debit,Entertainment,Credit Card
01-13-2023,Monthly direct deposit - Salary,4966.0,credit,Salary,Savings
01-13-2023,Boston Halal,40.3,debit,Restaurants,Credit Card
01-13-2023,Dominos,65.56,debit,Restaurants,Credit Card
01-14-2023,Dominos,55.37,debit,Restaurants,Credit Card
01-15-2023,Boston Shawarma,83.58,debit,Restaurants,Credit Card
01-15-2023,Boston Halal,55.4,debit,Restaurants,Credit Card
01-15-2023,Market Basket,166.15,debit,Grocery shopping,Credit Card
01-15-2023,Stop and Shop,196.24,debit,Grocery shopping,Credit Card
01-15-2023,Trader Joes,209.37,debit,Grocery shopping,Credit Card
01-17-2023,Ace Hardware,166.71,debit,Grocery shopping,Credit Card
01-17-2023,Lyft,10.68,debit,Travel expenses,Credit Card
01-17-2023,Trader Joes,206.05,debit,Grocery shopping,Credit Card
01-17-2023,Karaoke,57.23,debit,Entertainment,Credit Card
01-18-2023,Mama-cita,37.75,debit,Restaurants,Credit Card
01-18-2023,Boston Halal,70.48,debit,Restaurants,Credit Card
01-19-2023,Ace Hardware,198.14,debit,Grocery shopping,Credit Card
01-19-2023,Mama-cita,83.91,debit,Restaurants,Credit Card
01-19-2023,Ice skating,53.39,debit,Entertainment,Credit Card
01-20-2023,Boston Shawarma,62.37,debit,Restaurants,Credit Card
01-20-2023,Mama-cita,32.04,debit,Restaurants,Credit Card
01-21-2023,Ice skating,53.59,debit,Entertainment,Credit Card
01-21-2023,Dominos,45.23,debit,Restaurants,Credit Card
01-21-2023,Mama-cita,60.8,debit,Restaurants,Credit Card
01-21-2023,Boston Shawarma,37.07,debit,Restaurants,Credit Card
01-22-2023,Ace Hardware,200.34,debit,Grocery shopping,Credit Card
01-22-2023,Dominos,31.8,debit,Restaurants,Credit Card
01-22-2023,Stop and Shop,202.08,debit,Grocery shopping,Credit Card
01-22-2023,Credit Transaction,54.64,credit,Dividends,Savings
01-23-2023,Boston Halal,59.85,debit,Restaurants,Credit Card
01-23-2023,Stop and Shop,189.74,debit,Grocery shopping,Credit Card
01-23-2023,Amazon,83.53,debit,Shopping,Credit Card
01-23-2023,Dominos,72.08,debit,Restaurants,Credit Card
01-23-2023,Boston Shawarma,81.02,debit,Restaurants,Credit Card
01-23-2023,Market Basket,178.34,debit,Grocery shopping,Credit Card
01-24-2023,Mama-cita,79.96,debit,Restaurants,Credit Card
01-24-2023,Temu,45.09,debit,Shopping,Credit Card
01-25-2023,Trader Joes,189.82,debit,Grocery shopping,Credit Card
01-26-2023,Amazon,84.62,debit,Shopping,Credit Card
01-26-2023,Boston Shawarma,76.58,debit,Restaurants,Credit Card
01-26-2023,Stop and Shop,208.16,debit,Grocery shopping,Credit Card
01-27-2023,Mall,49.91,debit,Shopping,Credit Card
01-27-2023,Mama-cita,44.65,debit,Restaurants,Credit Card
01-27-2023,Credit Transaction,9.02,credit,Cashback Rewards,Savings
01-28-2023,Stop and Shop,163.1,debit,Grocery shopping,Credit Card
01-28-2023,Trader Joes,190.95,debit,Grocery shopping,Credit Card
01-28-2023,Market Basket,198.9,debit,Grocery shopping,Credit Card
01-30-2023,Uber,11.58,debit,Travel expenses,Credit Card
01-31-2023,Amazon,46.89,debit,Shopping,Credit Card
01-31-2023,Stop and Shop,210.49,debit,Grocery shopping,Credit Card
02-01-2023,Rent,1500.0,debit,Mortgage & Rent,Checking
02-01-2023,Eversource Electricity,78.68,debit,Utilities,Checking
02-01-2023,National Grid Gas,78.28,debit,Utilities,Checking
02-01-2023,Heating fuel,144.87,debit,Utilities,Checking
02-01-2023,Market Basket,167.81,debit,Grocery shopping,Credit Card
02-01-2023,Ace Hardware,163.24,debit,Grocery shopping,Credit Card
02-02-2023,Lyft,28.06,debit,Travel expenses,Credit Card
02-02-2023,Stop and Shop,202.16,debit,Grocery shopping,Credit Card
02-03-2023,Dominos,58.63,debit,Restaurants,Credit Card
02-03-2023,Trader Joes,162.57,debit,Grocery shopping,Credit Card
02-04-2023,Boston Shawarma,72.68,debit,Restaurants,Credit Card
02-04-2023,Mama-cita,33.86,debit,Restaurants,Credit Card
02-04-2023,Stop and Shop,202.42,debit,Grocery shopping,Credit Card
02-04-2023,Boston Halal,53.87,debit,Restaurants,Credit Card
02-05-2023,Dominos,61.53,debit,Restaurants,Credit Card
02-05-2023,Market Basket,173.2,debit,Grocery shopping,Credit Card
02-05-2023,Credit Transaction,124.91,credit,Dividends,Savings
02-06-2023,Credit Transaction,5.8,credit,Cashback Rewards,Savings
02-06-2023,Ace Hardware,211.98,debit,Grocery shopping,Credit Card
02-06-2023,AMC Boston,27.41,debit,Entertainment,Credit Card
02-07-2023,Ace Hardware,180.97,debit,Grocery shopping,Credit Card
02-08-2023,Boston Shawarma,82.63,debit,Restaurants,Credit Card
02-08-2023,Trader Joes,183.48,debit,Grocery shopping,Credit Card
02-08-2023,Ace Hardware,190.76,debit,Grocery shopping,Credit Card
02-09-2023,Market Basket,167.67,debit,Grocery shopping,Credit Card
02-09-2023,Ace Hardware,178.71,debit,Grocery shopping,Credit Card
02-09-2023,Boston Shawarma,74.64,debit,Restaurants,Credit Card
02-11-2023,Trader Joes,188.39,debit,Grocery shopping,Credit Card
02-11-2023,Boston Shawarma,63.28,debit,Restaurants,Credit Card
02-11-2023,Dominos,80.43,debit,Restaurants,Credit Card
02-11-2023,Temu,41.56,debit,Shopping,Credit Card
02-11-2023,Mama-cita,84.53,debit,Restaurants,Credit Card
02-11-2023,Market Basket,168.38,debit,Grocery shopping,Credit Card
02-11-2023,Boston Halal,40.8,debit,Restaurants,Credit Card
02-12-2023,Stop and Shop,170.11,debit,Grocery shopping,Credit Card
02-12-2023,Boston Halal,69.01,debit,Restaurants,Credit Card
02-12-2023,Trader Joes,165.32,debit,Grocery shopping,Credit Card
02-13-2023,Ace Hardware,173.59,debit,Grocery shopping,Credit Card
02-13-2023,Mama-cita,37.26,debit,Restaurants,Credit Card
02-13-2023,Monthly direct deposit - Salary,4966.0,credit,Salary,Savings
02-14-2023,Boston Halal,27.28,debit,Restaurants,Credit Card
02-15-2023,Stop and Shop,162.25,debit,Grocery shopping,Credit Card
02-16-2023,Karaoke,73.32,debit,Entertainment,Credit Card
02-16-2023,Stop and Shop,197.41,debit,Grocery shopping,Credit Card
02-17-2023,StandUp show,49.13,debit,Entertainment,Credit Card
02-17-2023,Uber,18.12,debit,Travel expenses,Credit Card
02-18-2023,Trader Joes,197.0,debit,Grocery shopping,Credit Card
